Ano;Território;Desemprego 25-34 anos;Desemprego 35-44 anos;Desemprego 45-54 anos;Desemprego 55+ anos;População com 1º Ciclo;População com 2º Ciclo;População com 3º Ciclo/Secundário;Pré-Escolar;População Empregada - Homens;População Empregada - Mulheres;População Empregada - Total
2009;Ílhavo;504.8;398.5;355.6;263.2;143.5;358.3;103.2;108.3;;;1790.7
2009;Óbidos;88.3;97.2;101.6;93.2;50.0;109.1;24.0;128.6;;;446.9
2010;Abrantes;537.0;469.0;469.8;377.7;141.7;168.4;132.7;212.5;;;2160.4
2010;Aguiar da Beira;40.5;49.2;52.8;31.0;600.0;;16.7;;;;199.8
2010;Alandroal;69.5;75.6;69.6;60.5;40.0;100.0;37.5;200.0;;;315.4
2010;Albergaria-a-Velha;259.3;269.3;286.0;231.6;123.5;77.3;76.4;100.0;;;1203.8
2010;Albufeira;811.8;803.9;628.7;343.8;42.6;77.8;26.7;33.3;;;2920.2
2010;Alcanena;118.8;119.9;112.8;82.8;92.3;190.0;94.1;600.0;;;505.8
2010;Alcobaça;546.6;521.5;585.8;606.4;69.0;211.1;82.5;92.0;;;2568.8
2010;Alcochete;180.3;165.1;148.9;105.9;30.4;78.6;57.4;71.4;;;665.6
2010;Alcoutim;8.3;12.1;8.5;8.9;20.0;10.0;;25.0;;;46.0
2010;Alcácer do Sal;105.6;82.8;83.7;95.6;85.7;42.9;35.9;62.5;;;447.7
2010;Alenquer;565.5;486.1;422.8;305.1;68.3;88.2;71.8;55.0;;;2036.3
2010;Alfândega da Fé;44.6;56.6;78.8;63.9;1000.0;150.0;20.0;300.0;;;273.9
2010;Alijó;157.2;136.0;166.1;113.8;216.7;142.9;37.1;300.0;;;668.1
2010;Aljezur;49.8;53.9;48.0;26.8;120.0;20.0;25.0;50.0;;;205.4
2010;Aljustrel;88.0;91.8;84.8;81.3;66.7;114.3;31.6;33.3;;;392.7
2010;Almada;2017.3;1995.5;1818.6;1447.4;52.7;131.6;256.8;54.7;;;8082.3
2010;Almeida;35.6;32.6;51.2;37.9;300.0;150.0;48.1;400.0;;;178.2
2010;Almeirim;242.1;216.0;213.0;242.6;70.6;106.7;102.8;100.0;;;1014.7
2010;Almodôvar;80.1;87.4;104.9;158.5;800.0;80.0;30.0;40.0;;;504.1
2010;Alpiarça;82.5;64.7;83.8;113.2;166.7;50.0;15.8;600.0;;;376.5
2010;Alter do Chão;49.3;31.8;24.1;19.8;50.0;;42.9;100.0;;;150.3
2010;Alvaiázere;54.3;55.6;44.8;42.3;;75.0;66.7;200.0;;;240.6
2010;Alvito;23.2;16.1;13.1;14.4;20.0;16.7;7.7;100.0;;;80.8
2010;Amadora;2302.3;2280.4;2197.3;1875.9;46.4;111.1;173.8;56.5;;;9645.2
2010;Amarante;917.7;1072.2;983.3;683.3;126.7;187.5;45.5;107.1;;;4210.1
2010;Amares;291.8;287.2;231.8;191.3;200.0;225.0;48.6;350.0;;;1139.9
2010;Anadia;255.4;240.6;271.1;240.6;213.3;321.4;134.1;118.2;;;1153.0
2010;Ansião;108.1;118.5;132.9;145.7;266.7;127.3;55.6;85.7;;;579.9
2010;Arcos de Valdevez;195.8;185.3;204.2;137.8;117.6;320.0;74.3;10.0;;;866.0
2010;Arganil;100.6;99.6;131.8;91.0;77.8;70.0;33.3;50.0;;;488.4
2010;Armamar;62.4;79.8;73.8;41.2;77.8;200.0;23.1;;;;308.1
2010;Arouca;169.8;154.9;179.4;119.2;74.1;95.2;35.4;100.0;;;759.9
2010;Arraiolos;60.3;64.6;60.6;53.6;150.0;233.3;42.9;50.0;;;272.0
2010;Arronches;32.8;23.8;19.8;17.7;;80.0;10.0;;;;120.1
2010;Arruda dos Vinhos;123.0;114.2;77.1;67.3;50.0;122.2;51.5;33.3;;;434.4
2010;Aveiro;1148.4;896.8;855.7;561.3;124.6;196.1;143.6;60.0;;;4047.2
2010;Avis;47.8;52.4;62.0;63.1;;25.0;42.9;;;;261.8
2010;Azambuja;251.3;241.4;213.3;188.9;90.9;78.9;56.8;11.1;;;1001.5
2010;Baião;395.6;514.5;452.8;264.0;60.0;46.2;9.6;83.3;;;1925.7
2010;Barcelos;1081.7;1262.4;1462.8;1383.8;71.5;129.2;58.7;116.7;;;5842.8
2010;Barrancos;22.9;36.8;29.6;18.5;33.3;;42.9;;;;124.1
2010;Barreiro;1055.1;1051.8;978.6;754.4;48.8;197.7;229.8;59.4;;;4316.3
2010;Batalha;119.1;93.2;111.8;125.0;112.5;133.3;37.0;100.0;;;503.6
2010;Beja;436.2;315.5;257.1;169.3;146.4;133.3;117.6;68.4;;;1408.8
2010;Belmonte;110.1;87.8;100.1;62.2;500.0;600.0;120.0;500.0;;;420.7
2010;Benavente;380.9;404.3;313.8;219.5;50.0;53.3;42.9;60.0;;;1511.2
2010;Bombarral;145.8;131.7;125.2;99.0;137.5;400.0;126.3;200.0;;;580.0
2010;Borba;88.5;72.6;88.9;50.1;166.7;350.0;61.5;100.0;;;346.5
2010;Boticas;60.5;55.7;61.8;60.8;;200.0;37.5;100.0;;;282.7
2010;Braga;2516.1;2319.4;2544.9;2092.8;158.6;197.8;138.3;63.6;;;10525.5
2010;Bragança;544.5;383.8;317.8;233.9;600.0;480.0;198.6;123.1;;;1771.7
2010;Cabeceiras de Basto;340.1;334.8;315.8;172.5;242.9;92.3;13.4;40.0;;;1386.1
2010;Cadaval;130.0;124.2;116.5;96.7;73.3;54.5;41.4;233.3;;;535.3
2010;Caldas da Rainha;705.8;646.0;633.5;429.5;94.2;130.0;88.5;141.2;;;2782.1
2010;Caminha;183.0;159.6;164.8;121.4;109.1;200.0;110.0;150.0;;;708.2
2010;Campo Maior;117.2;90.1;74.8;56.4;100.0;100.0;22.9;;;;415.7
2010;Cantanhede;355.7;272.5;263.9;249.8;286.7;257.9;178.3;100.0;;;1300.3
2010;Carrazeda de Ansiães;72.8;55.9;67.2;55.3;;900.0;57.1;33.3;;;291.4
2010;Carregal do Sal;86.5;91.0;83.9;90.7;200.0;100.0;55.3;;;;406.5
2010;Cartaxo;237.2;202.8;211.6;179.3;110.5;65.4;123.8;75.0;;;916.8
2010;Cascais;2058.1;2261.5;2153.5;1709.3;40.3;153.8;182.1;56.1;;;9062.9
2010;Castanheira de Pêra;28.3;33.8;43.9;53.8;;25.0;;;;;179.9
2010;Castelo Branco;742.4;667.1;612.2;594.9;564.3;273.1;214.7;207.7;;;2984.8
2010;Castelo de Paiva;282.1;421.4;417.8;263.5;47.1;24.0;5.9;57.1;;;1600.3
2010;Castelo de Vide;34.4;25.6;20.1;15.7;300.0;;40.0;;;;121.5
2010;Castro Daire;119.8;107.8;135.2;134.9;250.0;175.0;33.3;200.0;;;564.1
2010;Castro Marim;60.3;57.0;69.2;46.0;40.0;50.0;38.5;50.0;;;269.2
2010;Castro Verde;73.0;68.7;76.3;68.8;133.3;87.5;28.6;150.0;;;335.7
2010;Celorico da Beira;78.8;53.6;56.9;57.3;350.0;1100.0;14.3;;;;292.3
2010;Celorico de Basto;318.6;330.9;367.7;203.9;91.7;42.9;22.2;;;;1436.7
2010;Chamusca;98.5;82.3;103.3;102.2;80.0;333.3;85.7;;;;461.9
2010;Chaves;603.1;497.5;522.8;406.5;650.0;375.0;132.9;81.3;;;2416.8
2010;Cinfães;335.6;372.8;337.3;295.6;58.8;37.9;12.3;120.0;;;1470.1
2010;Coimbra;1879.1;1245.8;1189.4;940.6;120.9;186.2;236.5;57.6;;;6065.8
2010;Condeixa-a-Nova;136.3;145.8;88.9;94.2;240.0;357.1;207.7;57.1;;;532.4
2010;Constância;51.3;32.2;29.5;27.7;66.7;;50.0;;;;166.9
2010;Coruche;222.6;226.1;254.9;340.2;92.9;47.4;115.6;275.0;;;1163.0
2010;Covilhã;753.2;731.8;855.1;826.2;356.3;255.0;114.9;228.6;;;3580.8
2010;Crato;49.5;34.6;32.3;38.1;;600.0;25.0;66.7;;;177.6
2010;Cuba;48.0;53.7;45.6;37.3;400.0;500.0;80.0;;;;218.0
2010;Elvas;408.9;340.6;263.3;150.1;190.0;100.0;69.9;114.3;;;1450.8
2010;Entroncamento;238.8;180.4;104.8;98.1;90.9;168.8;163.6;37.5;;;721.8
2010;Espinho;719.5;798.5;856.2;645.8;73.7;216.7;160.3;185.7;;;3441.3
2010;Esposende;307.3;300.8;300.8;311.0;196.0;380.0;83.1;100.0;;;1390.7
2010;Estarreja;310.0;295.1;294.9;221.2;57.1;92.0;98.0;60.0;;;1312.4
2010;Estremoz;137.8;127.1;104.5;61.8;53.8;94.4;73.8;71.4;;;550.8
2010;Fafe;688.1;658.3;989.3;987.3;114.6;319.0;52.5;66.7;;;3835.3
2010;Faro;893.2;727.8;653.7;473.0;73.4;163.4;117.6;16.7;;;3149.4
2010;Felgueiras;613.8;636.3;962.4;791.7;110.0;74.1;23.3;42.9;;;3504.8
2010;Ferreira do Alentejo;127.2;95.3;104.3;97.8;142.9;50.0;47.1;66.7;;;481.8
2010;Ferreira do Zêzere;58.7;45.2;40.2;35.3;33.3;80.0;25.0;200.0;;;218.8
2010;Figueira da Foz;936.4;778.8;711.3;540.4;133.3;286.4;288.9;121.1;;;3399.5
2010;Figueira de Castelo Rodrigo;52.6;46.5;47.3;31.7;;150.0;36.0;;;;210.3
2010;Figueiró dos Vinhos;62.3;70.4;90.7;90.3;;266.7;63.2;;;;374.4
2010;Fornos de Algodres;48.5;43.4;69.2;46.3;300.0;400.0;14.3;300.0;;;245.8
2010;Freixo de Espada à Cinta;56.4;47.0;52.3;24.4;;33.3;23.1;33.3;;;220.3
2010;Fronteira;51.1;31.9;47.2;39.0;200.0;200.0;;;;;194.4
2010;Fundão;379.0;318.5;403.1;308.3;633.3;340.0;106.3;360.0;;;1593.5
2010;Gavião;44.9;39.9;57.6;30.0;;100.0;14.3;;;;203.7
2010;Golegã;55.3;54.8;35.8;30.5;450.0;;87.5;300.0;;;203.6
2010;Gondomar;2539.3;2925.3;3090.5;2011.4;53.9;210.9;92.2;124.3;;;12036.8
2010;Gouveia;156.3;144.5;202.8;230.7;466.7;130.0;97.0;450.0;;;843.7
2010;Grândola;104.8;68.8;85.8;66.6;111.1;133.3;50.0;500.0;;;378.7
2010;Guarda;519.6;492.5;488.8;383.6;1750.0;300.0;163.3;245.5;;;2120.1
2010;Guimarães;2088.1;2557.1;3731.1;3146.7;90.8;101.5;49.4;50.7;;;12854.7
2010;Góis;29.3;23.4;31.3;23.8;200.0;50.0;33.3;;;;128.2
2010;Idanha-a-Nova;98.1;84.8;81.8;89.0;200.0;27.3;50.0;100.0;;;385.8
2010;Lagoa;345.7;342.0;305.7;223.2;20.0;65.7;26.1;29.4;;;1386.3
2010;Lagos;482.5;448.8;375.8;226.3;52.8;128.6;105.3;47.4;;;1790.8
2010;Lamego;436.0;407.7;440.0;255.2;375.0;182.4;84.0;140.0;;;1772.0
2010;Leiria;1158.3;1012.5;935.3;811.0;100.0;136.0;110.4;89.8;;;4490.2
2010;Loulé;1016.8;937.4;814.8;504.8;54.1;125.0;52.8;56.5;;;3699.3
2010;Loures;2022.3;2084.5;1955.7;1670.1;35.5;83.1;134.8;36.2;;;8663.3
2010;Lourinhã;300.1;250.8;193.5;152.2;64.7;215.4;50.0;111.1;;;1059.0
2010;Lousada;603.2;651.5;678.0;488.0;41.9;32.4;14.0;107.7;;;2806.9
2010;Lousã;215.1;195.4;151.3;90.7;73.3;233.3;315.4;233.3;;;762.5
2010;Macedo de Cavaleiros;166.6;150.7;194.4;188.3;1550.0;190.9;130.4;233.3;;;814.3
2010;Mafra;738.9;677.4;497.1;368.2;33.3;56.8;56.7;44.7;;;2583.8
2010;Maia;1872.2;2102.7;2085.4;1513.1;68.9;192.8;209.9;50.8;;;8468.8
2010;Mangualde;247.3;236.4;257.9;248.9;350.0;310.0;79.3;450.0;;;1145.2
2010;Manteigas;37.6;40.8;76.8;37.9;;;11.8;;;;212.0
2010;Marco de Canaveses;937.0;1075.0;856.0;546.4;107.1;47.3;22.2;222.2;;;3993.9
2010;Marinha Grande;436.9;464.5;454.8;286.0;54.3;118.5;120.0;115.4;;;1835.8
2010;Marvão;22.8;29.2;19.0;21.5;100.0;120.0;18.2;;;;109.8
2010;Matosinhos;1981.8;2025.4;2404.3;1925.2;70.2;235.6;193.8;73.4;;;9156.3
2010;Mação;32.2;25.1;23.2;32.5;;133.3;69.2;700.0;;;130.2
2010;Mealhada;199.0;141.3;157.2;142.5;171.4;245.5;240.0;142.9;;;746.8
2010;Melgaço;30.8;23.4;17.7;11.0;300.0;128.6;36.8;;;;112.3
2010;Mesão Frio;117.2;109.9;120.3;48.7;250.0;133.3;16.0;200.0;;;464.6
2010;Mira;150.5;114.3;116.5;141.3;260.0;533.3;185.7;66.7;;;587.8
2010;Miranda do Corvo;128.0;100.2;99.5;73.8;200.0;700.0;144.4;;;;481.8
2010;Miranda do Douro;71.1;50.1;48.5;38.6;1200.0;333.3;77.8;300.0;;;250.4
2010;Mirandela;374.7;294.9;321.2;309.4;;225.0;128.0;100.0;;;1507.6
2010;Mogadouro;85.3;72.3;108.3;82.7;;1500.0;95.5;300.0;;;397.7
2010;Moimenta da Beira;138.4;108.5;136.5;94.8;1800.0;85.7;31.8;266.7;;;564.3
2010;Moita;1031.4;1002.8;995.9;663.7;58.6;82.8;113.8;83.3;;;4197.8
2010;Monchique;47.1;51.2;45.4;43.7;175.0;50.0;33.3;;;;210.3
2010;Mondim de Basto;100.6;106.2;109.4;66.5;275.0;250.0;36.1;100.0;;;455.3
2010;Monforte;53.3;40.3;25.8;20.1;;;22.2;100.0;;;181.5
2010;Montalegre;75.8;82.6;90.0;69.2;533.3;71.4;15.0;16.7;;;368.0
2010;Montemor-o-Novo;130.9;121.8;107.3;81.8;66.7;90.0;88.0;37.5;;;525.3
2010;Montemor-o-Velho;259.1;254.2;242.7;203.8;255.6;253.8;211.8;62.5;;;1105.8
2010;Montijo;657.9;632.1;544.2;412.3;71.7;59.6;130.9;61.9;;;2528.7
2010;Monção;153.4;126.7;128.6;93.5;250.0;420.0;61.1;300.0;;;586.8
2010;Mora;36.8;33.7;34.8;48.8;133.3;133.3;27.8;100.0;;;170.7
2010;Mortágua;52.1;56.9;45.8;46.3;1100.0;800.0;121.4;133.3;;;228.9
2010;Moura;247.7;244.7;248.2;198.0;76.9;72.7;59.6;66.7;;;1077.7
2010;Mourão;41.4;29.0;26.6;19.3;;57.1;8.3;100.0;;;141.3
2010;Murtosa;120.3;117.3;82.2;67.2;64.3;66.7;44.0;400.0;;;449.8
2010;Murça;67.4;74.5;60.7;58.8;200.0;250.0;57.1;100.0;;;294.8
2010;Mértola;60.7;60.8;63.6;42.8;75.0;50.0;20.7;33.3;;;271.6
2010;Mêda;37.2;22.2;25.7;16.2;150.0;250.0;26.7;;;;117.1
2010;Nazaré;202.8;194.8;147.3;144.0;200.0;242.9;57.1;80.0;;;793.3
2010;Nelas;184.8;145.9;177.3;161.4;91.7;420.0;40.9;85.7;;;757.8
2010;Nisa;64.2;54.9;53.0;46.6;50.0;133.3;45.0;;;;253.3
2010;Odemira;257.0;278.1;329.0;259.3;47.6;62.5;45.3;37.5;;;1287.8
2010;Odivelas;1398.8;1266.9;1252.8;1151.4;44.3;157.8;164.4;66.7;;;5574.4
2010;Oeiras;1458.1;1462.8;1354.7;1249.8;47.9;171.9;254.3;48.6;;;6027.8
2010;Oleiros;16.3;13.3;22.3;27.1;600.0;20.0;36.4;33.3;;;93.0
2010;Olhão;703.2;612.9;511.4;365.9;71.4;85.0;60.9;42.9;;;2548.3
2010;Oliveira de Azeméis;603.3;570.2;660.4;587.8;40.7;90.0;46.0;60.0;;;2828.3
2010;Oliveira de Frades;66.2;55.5;77.1;60.9;133.3;150.0;26.0;100.0;;;298.0
2010;Oliveira do Bairro;238.2;219.7;168.3;151.9;105.9;143.8;56.7;60.0;;;900.2
2010;Oliveira do Hospital;214.3;195.1;194.9;143.0;146.2;81.8;39.4;50.0;;;873.1
2010;Ourique;72.5;76.8;72.3;91.1;125.0;33.3;16.7;150.0;;;350.3
2010;Ourém;369.2;377.6;285.5;203.2;141.7;113.5;64.9;300.0;;;1460.8
2010;Ovar;828.8;927.4;915.7;719.8;74.5;105.1;119.5;73.7;;;3806.7
2010;Palmela;705.4;709.0;663.4;586.7;50.0;78.6;54.0;62.5;;;2928.3
2010;Pampilhosa da Serra;14.2;21.6;23.8;19.1;;50.0;9.1;;;;91.5
2010;Paredes;1213.2;1429.2;1366.1;875.8;55.1;100.0;37.4;131.6;;;5719.5
2010;Paredes de Coura;105.6;93.6;105.8;69.5;80.0;100.0;29.2;;;;437.3
2010;Paços de Ferreira;698.9;780.7;967.3;726.9;37.6;54.5;27.3;66.7;;;3601.8
2010;Pedrógão Grande;34.8;35.9;53.9;32.8;66.7;150.0;44.4;;;;183.3
2010;Penacova;123.2;105.8;115.3;107.7;240.0;400.0;200.0;350.0;;;526.7
2010;Penafiel;856.2;885.2;814.3;644.8;78.9;119.6;39.9;128.6;;;3868.9
2010;Penalva do Castelo;101.9;94.6;109.1;81.3;133.3;160.0;34.5;;;;454.9
2010;Penamacor;34.5;37.2;28.2;29.9;500.0;;38.5;200.0;;;153.2
2010;Penedono;37.6;28.4;19.8;14.5;;133.3;14.3;50.0;;;112.8
2010;Penela;35.2;35.0;36.3;42.3;300.0;800.0;83.3;200.0;;;172.5
2010;Peniche;382.6;318.5;313.8;271.0;85.0;212.5;127.1;90.9;;;1518.3
2010;Peso da Régua;282.0;238.4;255.5;174.6;275.0;115.8;95.7;30.0;;;1143.9
2010;Pinhel;84.3;99.6;113.4;60.7;;85.7;125.0;1200.0;;;400.8
2010;Pombal;397.6;391.4;349.4;314.8;70.8;100.0;72.8;87.5;;;1665.9
2010;Ponte da Barca;147.3;123.7;123.8;66.5;108.3;157.1;83.3;150.0;;;567.4
2010;Ponte de Lima;464.2;470.3;458.7;318.3;80.4;341.7;80.0;228.6;;;1932.8
2010;Ponte de Sor;253.9;259.6;425.9;262.3;140.0;66.7;81.0;87.5;;;1344.7
2010;Portalegre;357.2;266.3;211.7;172.3;185.7;136.8;132.7;100.0;;;1243.5
2010;Portel;84.1;84.9;93.8;91.5;175.0;14.3;46.2;75.0;;;401.7
2010;Portimão;1058.8;1035.8;869.2;590.8;41.1;87.3;104.4;50.0;;;4035.9
2010;Porto;3603.8;3212.4;3878.3;2989.8;54.8;169.5;110.9;74.0;;;15460.8
2010;Porto de Mós;217.7;209.7;181.2;154.1;133.3;82.4;50.0;220.0;;;869.8
2010;Proença-a-Nova;53.8;49.3;64.2;59.4;300.0;300.0;60.0;300.0;;;258.1
2010;Póvoa de Lanhoso;262.8;239.8;272.5;235.9;95.7;300.0;70.0;100.0;;;1178.0
2010;Póvoa de Varzim;1012.8;882.2;963.0;898.9;104.5;220.0;74.7;32.6;;;4313.8
2010;Redondo;101.5;93.5;82.7;60.8;175.0;37.5;18.8;100.0;;;404.6
2010;Reguengos de Monsaraz;155.9;168.3;155.8;92.2;160.0;220.0;44.4;600.0;;;660.8
2010;Resende;179.4;217.3;176.8;87.8;188.9;88.9;18.6;100.0;;;777.0
2010;Ribeira de Pena;74.3;82.2;102.8;75.1;566.7;75.0;26.9;;;;398.8
2010;Rio Maior;165.4;152.5;141.3;137.3;52.2;118.8;44.3;133.3;;;693.1
2010;Sabrosa;74.3;64.7;82.1;66.7;600.0;50.0;26.3;;;;336.8
2010;Sabugal;85.0;72.9;80.6;51.2;450.0;162.5;90.0;;;;344.9
2010;Salvaterra de Magos;320.6;338.7;390.1;360.8;170.0;50.0;33.3;100.0;;;1581.9
2010;Santa Comba Dão;89.1;108.5;97.5;109.8;750.0;350.0;65.0;100.0;;;450.9
2010;Santa Maria da Feira;1843.4;2276.4;2498.0;1910.1;31.2;94.3;75.9;147.4;;;9609.1
2010;Santa Marta de Penaguião;112.3;104.8;118.1;90.2;1500.0;250.0;140.0;;;;487.8
2010;Santarém;585.0;493.8;481.5;405.2;86.8;104.3;107.9;81.0;;;2220.9
2010;Santiago do Cacém;267.0;215.9;247.5;233.2;129.4;205.6;144.2;62.5;;;1109.8
2010;Santo Tirso;1133.1;1353.7;2049.0;1734.0;35.5;166.0;56.0;163.2;;;7090.0
2010;Sardoal;46.3;41.8;40.0;29.5;;100.0;36.8;;;;196.8
2010;Seia;285.1;276.9;464.2;396.3;360.0;166.7;96.4;150.0;;;1650.3
2010;Seixal;1889.8;1748.4;1617.2;1342.7;68.5;129.1;201.9;30.4;;;7362.6
2010;Sernancelhe;41.5;46.3;62.4;39.6;600.0;150.0;21.4;200.0;;;218.8
2010;Serpa;182.7;228.5;205.6;185.5;160.0;133.3;30.0;133.3;;;909.3
2010;Sertã;145.1;131.3;117.3;75.2;450.0;100.0;33.3;200.0;;;584.6
2010;Sesimbra;502.0;465.4;408.2;262.1;62.5;93.6;115.8;140.0;;;1832.1
2010;Setúbal;1725.0;1654.4;1526.6;1168.3;96.2;281.8;197.2;44.4;;;6851.6
2010;Sever do Vouga;80.6;98.1;124.0;111.3;200.0;100.0;30.8;;;;474.6
2010;Silves;533.6;515.3;461.8;299.7;36.6;71.1;56.1;25.0;;;2017.8
2010;Sines;185.3;155.7;138.3;87.8;93.3;65.0;60.6;35.7;;;672.8
2010;Sintra;4585.7;5242.3;4088.1;3004.5;50.9;116.6;174.8;54.8;;;18592.0
2010;Sobral de Monte Agraço;84.4;92.0;65.5;48.3;12.5;70.0;112.5;;;;346.2
2010;Soure;166.8;143.3;143.8;173.5;127.3;200.0;122.9;125.0;;;716.2
2010;Sousel;62.2;48.1;41.3;36.3;50.0;75.0;17.6;;;;217.2
2010;Sátão;155.0;157.4;156.2;97.8;166.7;266.7;47.2;;;;650.7
2010;São Brás de Alportel;78.8;76.6;56.8;53.2;150.0;50.0;43.2;75.0;;;316.5
2010;São João da Madeira;281.6;255.5;291.8;260.1;54.5;104.0;63.1;228.6;;;1249.3
2010;São João da Pesqueira;71.0;62.7;58.9;44.6;200.0;120.0;35.3;;;;280.8
2010;São Pedro do Sul;146.7;136.8;137.7;145.8;111.1;300.0;52.5;80.0;;;665.4
2010;Tabuaço;74.0;82.2;102.8;66.9;225.0;150.0;3.1;;;;379.9
2010;Tarouca;101.1;126.8;137.5;62.6;1400.0;157.1;41.2;500.0;;;486.5
2010;Tavira;293.9;282.7;263.7;175.2;58.8;166.7;98.1;62.5;;;1146.1
2010;Terras de Bouro;87.5;103.1;98.6;83.8;71.4;50.0;7.1;50.0;;;420.3
2010;Tomar;457.3;412.9;376.3;286.9;102.5;160.7;144.6;200.0;;;1830.3
2010;Tondela;175.3;177.7;225.5;204.8;262.5;833.3;111.9;1000.0;;;897.3
2010;Torre de Moncorvo;97.9;94.2;124.4;121.6;;700.0;105.9;600.0;;;523.3
2010;Torres Novas;310.4;275.6;260.3;210.4;100.0;163.2;94.4;150.0;;;1231.3
2010;Torres Vedras;853.2;721.8;583.3;439.1;42.2;146.3;91.5;57.5;;;3072.3
2010;Trancoso;55.7;52.9;43.5;24.8;750.0;46.7;50.0;100.0;;;224.9
2010;Trofa;663.6;860.0;983.4;813.4;48.9;132.1;64.1;133.3;;;3747.8
2010;Tábua;92.7;99.6;123.8;98.8;77.8;90.0;33.3;200.0;;;487.4
2010;Vagos;228.2;177.8;169.5;139.0;360.0;340.0;73.7;200.0;;;844.8
2010;Vale de Cambra;225.5;141.6;155.4;146.3;135.7;82.4;72.1;550.0;;;774.1
2010;Valença;156.0;166.9;126.8;98.9;108.3;150.0;100.0;100.0;;;646.1
2010;Valongo;1786.2;1888.5;1833.8;1165.2;62.0;146.3;164.1;81.1;;;7751.2
2010;Valpaços;187.9;177.9;233.8;177.3;383.3;466.7;41.7;50.0;;;927.2
2010;Vendas Novas;117.1;76.3;69.4;53.8;142.9;100.0;81.6;100.0;;;386.3
2010;Viana do Alentejo;57.3;54.5;44.8;17.2;600.0;350.0;46.2;100.0;;;213.8
2010;Viana do Castelo;1118.0;1085.3;1067.3;805.9;161.3;254.0;107.7;109.4;;;4627.8
2010;Vidigueira;73.2;55.4;55.5;63.8;30.0;700.0;140.0;200.0;;;284.1
2010;Vieira do Minho;219.7;198.6;220.0;201.2;187.5;142.9;41.5;50.0;;;952.5
2010;Vila Flor;70.4;74.7;80.6;72.8;350.0;125.0;47.1;100.0;;;342.8
2010;Vila Franca de Xira;1787.0;1511.3;1314.6;1178.0;39.3;66.2;108.3;44.2;;;6575.8
2010;Vila Nova da Barquinha;71.8;56.1;42.1;34.3;125.0;150.0;107.1;300.0;;;241.2
2010;Vila Nova de Cerveira;80.6;86.2;78.9;73.3;340.0;225.0;33.3;100.0;;;370.3
2010;Vila Nova de Famalicão;1659.9;1938.1;2492.3;2084.8;74.1;100.0;46.3;54.8;;;9099.8
2010;Vila Nova de Foz Côa;81.4;59.9;57.8;30.7;;40.0;84.6;66.7;;;288.4
2010;Vila Nova de Gaia;5924.5;6873.4;6955.8;5032.5;61.6;253.5;151.0;82.7;;;27752.9
2010;Vila Nova de Paiva;82.6;61.5;84.5;68.3;166.7;400.0;31.3;;;;358.4
2010;Vila Nova de Poiares;72.8;60.5;54.2;39.1;300.0;116.7;130.0;100.0;;;281.8
2010;Vila Pouca de Aguiar;164.3;145.0;190.7;152.1;2400.0;500.0;72.0;200.0;;;759.3
2010;Vila Real;768.0;604.8;616.8;452.8;620.0;195.2;130.6;200.0;;;2882.0
2010;Vila Real de Santo António;317.9;292.9;266.4;164.5;43.8;135.7;54.7;150.0;;;1208.0
2010;Vila Velha de Ródão;16.5;12.9;18.5;27.2;;300.0;33.3;;;;81.9
2010;Vila Verde;589.3;521.9;486.3;353.0;118.9;221.7;56.8;157.1;;;2248.9
2010;Vila Viçosa;98.4;89.3;71.2;34.0;150.0;300.0;53.3;40.0;;;357.0
2010;Vila de Rei;26.3;15.9;22.1;21.5;;66.7;16.7;;;;101.8
2010;Vila do Bispo;41.3;40.2;40.8;31.5;33.3;33.3;25.0;;;;174.8
2010;Vila do Conde;1218.3;1180.5;1399.1;1229.9;59.3;283.9;103.1;152.6;;;5704.8
2010;Vimioso;50.3;30.0;40.8;27.1;;150.0;42.9;;;;178.5
2010;Vinhais;89.3;87.1;95.8;75.3;1000.0;500.0;13.3;;;;392.9
2010;Viseu;1546.3;1141.0;1086.8;925.3;318.6;274.5;147.7;169.6;;;5390.9
2010;Vizela;312.1;371.4;628.2;488.7;28.9;80.8;45.6;20.0;;;2011.7
2010;Vouzela;54.6;55.7;76.6;89.0;125.0;66.7;39.4;400.0;;;322.7
2010;Águeda;477.2;429.7;487.3;450.7;142.3;60.9;117.1;47.1;;;2146.8
2010;Évora;814.0;597.2;487.8;346.3;189.7;206.7;141.2;89.3;;;2655.1
2010;Ílhavo;553.4;466.3;407.8;309.1;285.7;247.1;172.7;136.4;;;2044.6
2010;Óbidos;98.3;110.5;116.3;103.7;60.0;162.5;26.3;225.0;;;497.5
2011;Abrantes;581.1;519.3;471.6;411.8;261.5;253.3;182.5;250.0;;;2284.0
2011;Aguiar da Beira;42.5;41.2;46.0;23.6;600.0;300.0;18.2;;;;174.8
2011;Alandroal;63.3;79.4;63.0;56.4;50.0;125.0;46.2;200.0;;;300.0
2011;Albergaria-a-Velha;241.7;252.5;282.4;213.2;227.3;169.2;90.4;150.0;;;1113.5
2011;Albufeira;742.3;795.4;638.5;376.0;54.8;83.3;43.3;43.5;;;2829.3
2011;Alcanena;124.3;105.6;111.7;79.1;133.3;450.0;133.3;700.0;;;496.8
2011;Alcobaça;536.7;565.9;587.3;570.8;60.7;230.8;78.7;122.7;;;2579.6
2011;Alcochete;181.4;193.8;170.1;115.2;35.0;84.6;76.3;66.7;;;734.3
2011;Alcoutim;17.3;11.3;13.8;7.3;;16.7;5.3;;;;57.4
