Ano,Território,Desemprego 25-34 anos,População com 1º Ciclo,População com 2º Ciclo,População com 3º Ciclo/Secundário,Pré-Escolar,População Empregada - Homens,População Empregada - Total,Cluster
2020,Loulé,980.3,928.6,1033.3,1181.0,1966.7,10693.0,3810.4,0
2020,Lourinhã,144.7,911.898627596439,996.7853123977756,1400.0,608.1002453557659,2235.0,738.1,2
2020,Macedo de Cavaleiros,114.8,911.898627596439,2500.0,1060.0,2100.0,826.0,573.5,3
2020,Machico,322.4878459687124,1133.3,2100.0,2075.0,1900.0,1371.0,2244.0,3
2020,Mafra,335.2,985.7,1300.0,962.5,454.5,10812.0,1898.9,0
2020,Mangualde,117.0,911.898627596439,996.7853123977756,1160.0324398797595,2000.0,3180.0,662.0,3
2020,Manteigas,15.8,911.898627596439,996.7853123977756,600.0,608.1002453557659,218.0,84.7,2
2020,Marinha Grande,337.1,1850.0,1700.0,2011.1,2000.0,6078.0,1535.3,3
2020,Marvão,14.9,911.898627596439,300.0,700.0,608.1002453557659,122.0,75.4,2
2020,Mação,28.4,911.898627596439,1000.0,2300.0,608.1002453557659,517.0,168.5,2
2020,Mealhada,92.7,911.898627596439,996.7853123977756,1160.0324398797595,800.0,2713.0,459.3,2
2020,Melgaço,36.3,911.898627596439,996.7853123977756,2000.0,608.1002453557659,335.0,129.7,2
2020,Mesão Frio,38.5,911.898627596439,350.0,850.0,608.1002453557659,176.0,268.9,2
2020,Mira,62.4,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,899.0,321.8,2
2020,Miranda do Corvo,62.8,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,506.0,293.1,2
2020,Miranda do Douro,37.9,911.898627596439,996.7853123977756,1250.0,608.1002453557659,411.0,182.3,2
2020,Mirandela,207.3,911.898627596439,1950.0,833.3,608.1002453557659,1540.0,916.1,2
2020,Mogadouro,43.2,911.898627596439,996.7853123977756,3400.0,608.1002453557659,457.0,300.9,3
2020,Moimenta da Beira,128.9,911.898627596439,996.7853123977756,716.7,608.1002453557659,683.0,688.3,2
2020,Moita,697.8,866.7,2433.3,1784.6,650.0,2490.0,3019.5,3
2020,Monchique,25.7,911.898627596439,996.7853123977756,300.0,608.1002453557659,332.0,173.8,2
2020,Mondim de Basto,41.3,911.898627596439,1100.0,633.3,608.1002453557659,377.0,289.0,2
2020,Monforte,51.8,911.898627596439,996.7853123977756,150.0,608.1002453557659,237.0,190.2,2
2020,Montalegre,33.9,911.898627596439,996.7853123977756,2100.0,608.1002453557659,478.0,269.8,2
2020,Montemor-o-Novo,72.0,911.898627596439,700.0,2750.0,1600.0,1499.0,321.6,3
2020,Montijo,525.2,900.0,700.0,1950.0,311.1,4527.0,2260.1,1
2020,Monção,85.3,911.898627596439,1050.0,2033.3,900.0,1371.0,427.8,2
2020,Mora,15.8,911.898627596439,996.7853123977756,750.0,608.1002453557659,298.0,81.8,2
2020,Mortágua,27.5,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,1338.0,148.8,2
2020,Moura,203.5,2800.0,550.0,4700.0,608.1002453557659,963.0,974.9,3
2020,Mourão,40.3,911.898627596439,600.0,250.0,608.1002453557659,135.0,173.8,2
2020,Murtosa,57.6,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,681.0,240.5,2
2020,Murça,43.3,911.898627596439,996.7853123977756,520.0,608.1002453557659,271.0,348.3,2
2020,Mértola,35.3,911.898627596439,996.7853123977756,650.0,608.1002453557659,419.0,216.8,2
2020,Mêda,16.9,911.898627596439,800.0,450.0,608.1002453557659,257.0,73.1,2
2020,Nazaré,97.5,911.898627596439,1500.0,1300.0,608.1002453557659,1195.0,483.6,2
2020,Nelas,86.2,911.898627596439,996.7853123977756,1160.0324398797595,2400.0,1589.0,450.2,3
2020,Nisa,36.0,911.898627596439,996.7853123977756,850.0,608.1002453557659,207.0,194.2,2
2020,Nordeste,322.4878459687124,911.898627596439,900.0,400.0,608.1002453557659,226.0,411.0,2
2020,Odemira,319.7,2700.0,996.7853123977756,2300.0,700.0,5355.0,1249.5,3
2020,Odivelas,1131.9,605.6,1030.8,2554.5,200.0,9049.0,4653.0,0
2020,Oleiros,12.9,911.898627596439,996.7853123977756,800.0,300.0,383.0,74.1,2
2020,Oliveira de Frades,73.4,911.898627596439,900.0,1160.0324398797595,608.1002453557659,1863.0,374.7,2
2020,Ourique,25.3,911.898627596439,996.7853123977756,433.3,608.1002453557659,332.0,168.3,2
2020,Palmela,386.2,636.4,1216.7,1070.0,418.2,15111.0,1963.4,0
2020,Pampilhosa da Serra,10.1,911.898627596439,500.0,700.0,300.0,193.0,96.4,2
2020,Paredes,613.8,1350.0,2220.0,1512.5,1250.0,10176.0,3605.1,3
2020,Paredes de Coura,59.2,800.0,996.7853123977756,1160.0324398797595,608.1002453557659,466.0,308.5,2
2020,Paços de Ferreira,347.8,500.0,987.5,1137.5,940.0,7066.0,2071.4,3
2020,Pedrógão Grande,15.0,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,213.0,109.9,2
2020,Penacova,45.9,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,1081.0,245.3,2
2020,Penafiel,530.3,3133.3,996.7853123977756,4550.0,1900.0,7102.0,2804.0,3
2020,Penalva do Castelo,31.6,911.898627596439,996.7853123977756,3700.0,608.1002453557659,565.0,237.1,3
2020,Penamacor,23.9,911.898627596439,996.7853123977756,1160.0324398797595,300.0,209.0,142.6,2
2020,Penedono,18.8,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,160.0,95.8,2
2020,Penela,16.6,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,800.0,91.1,2
2020,Peso da Régua,195.7,911.898627596439,371.4,2300.0,1500.0,978.0,1035.7,3
2020,Pinhel,31.8,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,572.0,158.3,2
2020,Pombal,211.7,911.898627596439,996.7853123977756,1581.8,850.0,6875.0,1098.3,3
2020,Ponta do Sol,322.4878459687124,550.0,400.0,700.0,608.1002453557659,424.0,733.0,2
2020,Ponte da Barca,51.3,911.898627596439,996.7853123977756,4300.0,608.1002453557659,651.0,270.8,3
2020,Ponte de Sor,90.8,2800.0,700.0,2066.7,950.0,1167.0,460.3,3
2020,Portel,49.8,911.898627596439,600.0,1160.0324398797595,700.0,280.0,224.8,2
2020,Portimão,917.0,940.0,666.7,1007.7,278.6,6339.0,3958.0,0
2020,Porto Moniz,322.4878459687124,300.0,0.0,200.0,608.1002453557659,90.0,212.0,1
2020,Porto Santo,322.4878459687124,911.898627596439,500.0,600.0,800.0,554.0,1027.0,2
2020,Povoação,322.4878459687124,911.898627596439,400.0,1160.0324398797595,500.0,307.0,587.0,2
2020,Proença-a-Nova,26.6,911.898627596439,1000.0,2300.0,608.1002453557659,577.0,157.8,2
2020,Póvoa de Varzim,439.7,681.8,1940.0,2845.5,450.0,6418.0,2411.1,3
2020,Redondo,46.0,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,487.0,231.3,2
2020,Reguengos de Monsaraz,103.8,911.898627596439,2100.0,4000.0,1300.0,732.0,443.6,3
2020,Resende,97.3,2900.0,996.7853123977756,500.0,608.1002453557659,555.0,553.2,2
2020,Ribeira Brava,322.4878459687124,1100.0,2300.0,2300.0,608.1002453557659,843.0,1538.0,3
2020,Ribeira Grande,322.4878459687124,2500.0,975.0,536.4,1050.0,2997.0,4694.0,3
2020,Ribeira de Pena,44.9,911.898627596439,996.7853123977756,1700.0,400.0,686.0,293.7,2
2020,Rio Maior,87.8,314.3,3000.0,2800.0,416.7,2503.0,404.8,3
2020,Sabrosa,36.3,911.898627596439,1000.0,1160.0324398797595,608.1002453557659,409.0,265.4,2
2020,Sabugal,61.3,911.898627596439,996.7853123977756,1160.0324398797595,1200.0,558.0,261.5,2
2020,Salvaterra de Magos,142.8,911.898627596439,1000.0,3600.0,1600.0,1600.0,848.3,3
2020,Santa Comba Dão,64.0,911.898627596439,996.7853123977756,550.0,608.1002453557659,686.0,302.6,2
2020,Santa Cruz,322.4878459687124,871.4,996.7853123977756,1980.0,1033.3,2848.0,4569.0,3
2020,Santa Cruz da Graciosa,322.4878459687124,200.0,266.7,1100.0,608.1002453557659,279.0,491.0,1
2020,Santa Cruz das Flores,322.4878459687124,50.0,20.0,140.0,608.1002453557659,142.0,283.0,1
2020,Santa Maria da Feira,906.0,890.0,2085.7,2526.7,726.7,16541.0,5199.8,0
2020,Santa Marta de Penaguião,67.2,911.898627596439,996.7853123977756,1400.0,500.0,260.0,437.8,2
2020,Santiago do Cacém,159.3,911.898627596439,875.0,5650.0,608.1002453557659,2246.0,939.1,3
2020,Santo Tirso,396.0,1533.3,1800.0,2400.0,675.0,7754.0,2756.6,3
2020,Sardoal,21.8,911.898627596439,996.7853123977756,1700.0,608.1002453557659,116.0,139.8,2
2020,Seixal,1388.9,680.0,1178.6,3338.9,304.0,9329.0,5836.9,0
2020,Sernancelhe,36.3,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,456.0,204.0,2
2020,Serpa,148.3,2500.0,1400.0,2200.0,608.1002453557659,1005.0,665.0,3
2020,Sertã,82.3,911.898627596439,996.7853123977756,2600.0,750.0,1274.0,473.6,3
2020,Setúbal,1069.3,744.4,884.2,3466.7,388.9,10256.0,4886.8,0
2020,Sever do Vouga,47.8,911.898627596439,996.7853123977756,1160.0324398797595,1500.0,1337.0,230.3,2
2020,Silves,454.3,533.3,1850.0,2260.0,225.0,2940.0,1817.3,3
2020,Sines,152.4,911.898627596439,700.0,1025.0,650.0,4017.0,811.5,2
2020,Sobral de Monte Agraço,47.3,911.898627596439,996.7853123977756,3600.0,608.1002453557659,796.0,222.7,3
2020,Soure,81.4,911.898627596439,1100.0,1800.0,750.0,853.0,434.9,2
2020,Sousel,40.1,911.898627596439,996.7853123977756,500.0,608.1002453557659,345.0,183.5,2
2020,Sátão,76.5,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,823.0,396.8,2
2020,São Brás de Alportel,62.6,911.898627596439,996.7853123977756,3100.0,333.3,803.0,262.1,2
2020,São João da Pesqueira,38.9,911.898627596439,996.7853123977756,750.0,608.1002453557659,517.0,204.3,2
2020,São Pedro do Sul,105.8,911.898627596439,996.7853123977756,1966.7,608.1002453557659,916.0,592.8,2
2020,São Roque do Pico,322.4878459687124,911.898627596439,700.0,1300.0,100.0,318.0,510.0,2
2020,São Vicente,322.4878459687124,911.898627596439,50.0,1160.0324398797595,400.0,320.0,570.0,2
2020,Tabuaço,61.5,911.898627596439,996.7853123977756,240.0,608.1002453557659,241.0,364.8,2
2020,Tarouca,72.2,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,715.0,459.2,2
2020,Tavira,200.8,540.0,1800.0,4700.0,383.3,2458.0,863.7,3
2020,Terras de Bouro,53.5,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,444.0,303.0,2
2020,Tomar,183.8,1280.0,1400.0,938.1,1200.0,2666.0,941.3,3
2020,Torre de Moncorvo,61.2,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,398.0,328.3,2
2020,Torres Vedras,454.4,1185.7,2250.0,2491.7,600.0,9587.0,2321.0,3
2020,Trancoso,33.8,911.898627596439,996.7853123977756,3200.0,608.1002453557659,818.0,166.9,3
2020,Trofa,235.1,911.898627596439,1166.7,1900.0,680.0,7485.0,1374.7,3
2020,Tábua,72.2,911.898627596439,996.7853123977756,3600.0,608.1002453557659,1275.0,427.8,3
2020,Vagos,129.6,911.898627596439,2200.0,3066.7,608.1002453557659,2486.0,538.9,3
2020,Valença,117.9,911.898627596439,1800.0,4500.0,608.1002453557659,1841.0,553.8,3
2020,Valongo,775.2,1925.0,1714.3,4255.6,700.0,8133.0,4349.4,3
2020,Valpaços,88.8,911.898627596439,1700.0,3000.0,608.1002453557659,715.0,494.7,3
2020,Velas,322.4878459687124,911.898627596439,233.3,1200.0,500.0,359.0,693.0,2
2020,Vendas Novas,64.9,911.898627596439,996.7853123977756,2650.0,450.0,1115.0,274.7,2
2020,Viana do Alentejo,46.3,800.0,996.7853123977756,500.0,608.1002453557659,368.0,207.5,2
2020,Vidigueira,61.4,911.898627596439,996.7853123977756,1160.0324398797595,700.0,290.0,267.7,2
2020,Vieira do Minho,89.5,911.898627596439,1100.0,1160.0324398797595,608.1002453557659,633.0,655.6,2
2020,Vila Flor,46.1,911.898627596439,600.0,1400.0,608.1002453557659,340.0,287.2,2
2020,Vila Franca de Xira,1023.2,800.0,1411.1,1811.5,678.6,14198.0,4443.3,0
2020,Vila Franca do Campo,322.4878459687124,911.898627596439,1400.0,700.0,400.0,663.0,1088.0,2
2020,Vila Nova da Barquinha,39.4,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,219.0,161.4,2
2020,Vila Nova de Cerveira,51.8,911.898627596439,1100.0,1160.0324398797595,700.0,1792.0,261.2,2
2020,Vila Nova de Foz Côa,41.4,911.898627596439,996.7853123977756,2700.0,608.1002453557659,413.0,210.8,2
2020,Vila Nova de Paiva,31.5,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,250.0,165.3,2
2020,Vila Nova de Poiares,38.9,911.898627596439,1300.0,1160.0324398797595,608.1002453557659,705.0,221.4,2
2020,Vila Pouca de Aguiar,70.2,911.898627596439,996.7853123977756,1850.0,608.1002453557659,809.0,454.3,2
2020,Vila Real de Santo António,206.1,911.898627596439,3600.0,1114.3,466.7,1682.0,905.3,3
2020,Vila Velha de Ródão,8.5,911.898627596439,996.7853123977756,800.0,608.1002453557659,526.0,66.3,2
2020,Vila Viçosa,40.3,1300.0,1300.0,3600.0,700.0,849.0,215.8,3
2020,Vila de Rei,16.4,911.898627596439,400.0,1160.0324398797595,608.1002453557659,180.0,74.9,2
2020,Vila do Bispo,67.6,600.0,250.0,1160.0324398797595,608.1002453557659,490.0,258.2,2
2020,Vila do Conde,539.8,1580.0,2020.0,3657.1,844.4,11425.0,2899.0,3
2020,Vila do Porto,322.4878459687124,800.0,900.0,1160.0324398797595,500.0,464.0,762.0,2
2020,Vimioso,18.9,911.898627596439,996.7853123977756,700.0,608.1002453557659,169.0,126.5,2
2020,Vinhais,39.9,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,268.0,260.2,2
2020,Vizela,161.8,911.898627596439,2500.0,2175.0,1150.0,2518.0,1026.2,3
2020,Vouzela,64.1,911.898627596439,996.7853123977756,1300.0,608.1002453557659,647.0,325.5,2
2020,Óbidos,52.3,1400.0,650.0,1700.0,608.1002453557659,1366.0,276.8,2
2021,Aguiar da Beira,21.8,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,421.0,135.0,2
2021,Alandroal,9.8,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,303.0,98.3,2
2021,Albergaria-a-Velha,117.7,911.898627596439,3400.0,5200.0,2400.0,3834.0,576.6,3
2021,Albufeira,1205.4,820.0,2850.0,1021.4,514.3,7207.0,4376.2,0
2021,Alcanena,51.6,900.0,996.7853123977756,5400.0,608.1002453557659,1822.0,261.0,3
2021,Alcochete,102.1,540.0,733.3,820.0,333.3,2448.0,550.4,2
2021,Alcoutim,5.5,911.898627596439,996.7853123977756,1160.0324398797595,0.0,118.0,33.3,2
2021,Alcácer do Sal,43.3,911.898627596439,996.7853123977756,1750.0,600.0,1076.0,220.3,2
2021,Alenquer,348.8,940.0,1060.0,2371.4,414.3,5911.0,1578.4,3
2021,Alfândega da Fé,30.7,911.898627596439,700.0,500.0,608.1002453557659,194.0,214.4,2
2021,Alijó,96.7,911.898627596439,996.7853123977756,1350.0,608.1002453557659,662.0,573.0,2
2021,Aljezur,46.6,150.0,900.0,650.0,608.1002453557659,489.0,185.8,2
2021,Aljustrel,55.4,911.898627596439,996.7853123977756,866.7,608.1002453557659,1050.0,276.9,2
2021,Almada,1444.6,566.7,1627.3,1625.0,345.5,9283.0,6314.0,0
2021,Almeida,31.4,911.898627596439,996.7853123977756,900.0,608.1002453557659,349.0,147.0,2
2021,Almeirim,134.6,3400.0,1650.0,1533.3,608.1002453557659,1802.0,621.1,3
2021,Almodôvar,21.8,466.7,996.7853123977756,400.0,800.0,315.0,195.4,2
2021,Alpiarça,34.4,911.898627596439,996.7853123977756,1200.0,700.0,514.0,178.6,2
2021,Alter do Chão,28.3,911.898627596439,996.7853123977756,800.0,608.1002453557659,186.0,126.5,2
2021,Alvaiázere,12.5,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,688.0,119.2,2
2021,Alvito,13.6,700.0,996.7853123977756,50.0,608.1002453557659,109.0,70.9,2
2021,Amadora,1688.5,302.4,374.4,1431.8,257.9,16862.0,6032.2,0
2021,Anadia,93.3,911.898627596439,1500.0,2033.3,733.3,3084.0,468.3,3
2021,Angra do Heroísmo,322.4878459687124,700.0,996.7853123977756,1485.7,608.1002453557659,3248.0,6093.0,0
2021,Ansião,34.3,1500.0,996.7853123977756,2500.0,500.0,1229.0,250.4,2
2021,Arcos de Valdevez,90.6,2400.0,3100.0,1520.0,550.0,1848.0,486.7,3
2021,Arganil,57.1,911.898627596439,996.7853123977756,975.0,608.1002453557659,808.0,373.3,2
2021,Armamar,46.7,1100.0,996.7853123977756,1600.0,608.1002453557659,458.0,236.0,2
2021,Arouca,91.5,911.898627596439,996.7853123977756,4100.0,666.7,2519.0,541.1,3
2021,Arraiolos,24.1,911.898627596439,996.7853123977756,1160.0324398797595,250.0,578.0,130.4,2
2021,Arronches,6.3,911.898627596439,996.7853123977756,500.0,200.0,191.0,52.8,2
2021,Arruda dos Vinhos,56.8,1500.0,996.7853123977756,3700.0,608.1002453557659,1741.0,345.8,3
2021,Avis,42.4,911.898627596439,300.0,600.0,608.1002453557659,392.0,182.8,2
2021,Azambuja,126.3,2300.0,996.7853123977756,3500.0,608.1002453557659,5088.0,616.6,3
2021,Baião,160.7,911.898627596439,996.7853123977756,850.0,608.1002453557659,1392.0,1072.4,2
2021,Barrancos,14.8,911.898627596439,996.7853123977756,300.0,608.1002453557659,94.0,92.9,2
2021,Barreiro,747.7,690.9,911.1,1514.3,252.6,3519.0,3442.7,0
2021,Batalha,41.8,911.898627596439,1800.0,1160.0324398797595,800.0,2578.0,284.8,2
2021,Beja,252.3,2433.3,1600.0,2225.0,1433.3,3945.0,1159.4,3
2021,Belmonte,33.7,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,467.0,243.8,2
2021,Benavente,243.1,1500.0,2000.0,708.3,520.0,3546.0,1070.3,3
2021,Bombarral,70.4,911.898627596439,1800.0,1833.3,608.1002453557659,1016.0,370.0,2
2021,Borba,47.6,911.898627596439,996.7853123977756,1300.0,608.1002453557659,463.0,222.4,2
2021,Boticas,33.3,911.898627596439,400.0,500.0,700.0,407.0,135.6,2
2021,Bragança,228.8,911.898627596439,3200.0,3100.0,1600.0,2988.0,912.8,3
2021,Cabeceiras de Basto,118.9,911.898627596439,996.7853123977756,3800.0,608.1002453557659,1090.0,720.9,3
2021,Cadaval,60.3,550.0,1200.0,2800.0,608.1002453557659,1019.0,370.1,2
2021,Caldas da Rainha,317.7,1014.3,1800.0,1268.4,1120.0,5203.0,1524.2,3
2021,Calheta [R.A.A.],322.4878459687124,911.898627596439,300.0,250.0,608.1002453557659,180.0,361.0,2
2021,Calheta [R.A.M.],322.4878459687124,500.0,400.0,4000.0,608.1002453557659,1238.0,1838.0,3
2021,Caminha,71.8,911.898627596439,1300.0,5100.0,608.1002453557659,882.0,373.8,3
2021,Campo Maior,91.7,911.898627596439,1500.0,633.3,608.1002453557659,1195.0,416.0,2
2021,Carrazeda de Ansiães,43.7,911.898627596439,996.7853123977756,1800.0,608.1002453557659,286.0,212.4,2
2021,Carregal do Sal,47.8,911.898627596439,996.7853123977756,4600.0,608.1002453557659,1044.0,259.2,3
2021,Cartaxo,122.8,911.898627596439,3500.0,1077.8,1000.0,1252.0,598.1,3
2021,Cascais,1519.6,210.5,351.0,747.0,270.2,17906.0,7974.5,0
2021,Castanheira de Pêra,11.9,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,159.0,68.0,2
2021,Castelo de Paiva,104.4,911.898627596439,750.0,2150.0,608.1002453557659,1224.0,694.3,2
2021,Castelo de Vide,19.2,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,193.0,73.5,2
2021,Castro Daire,78.1,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,1003.0,547.6,2
2021,Castro Marim,59.5,911.898627596439,500.0,1300.0,400.0,481.0,243.4,2
2021,Castro Verde,43.3,911.898627596439,996.7853123977756,850.0,608.1002453557659,2001.0,208.8,2
2021,Celorico da Beira,50.4,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,469.0,230.6,2
2021,Celorico de Basto,115.3,2800.0,996.7853123977756,3000.0,608.1002453557659,1151.0,808.4,3
2021,Chamusca,37.1,911.898627596439,996.7853123977756,3500.0,608.1002453557659,869.0,199.6,3
2021,Cinfães,127.3,911.898627596439,996.7853123977756,222.2,1900.0,2473.0,924.3,3
2021,Coimbra,1089.9,1218.8,1475.0,2434.3,350.0,15126.0,4475.6,0
2021,Condeixa-a-Nova,80.4,911.898627596439,996.7853123977756,2133.3,608.1002453557659,1005.0,360.1,2
2021,Constância,25.8,700.0,996.7853123977756,1900.0,608.1002453557659,500.0,117.6,2
2021,Coruche,111.8,2200.0,1600.0,1160.0324398797595,608.1002453557659,1433.0,581.6,3
2021,Crato,22.6,911.898627596439,996.7853123977756,700.0,400.0,134.0,127.6,2
2021,Cuba,34.3,911.898627596439,996.7853123977756,700.0,700.0,227.0,167.8,2
2021,Elvas,191.3,911.898627596439,996.7853123977756,1066.7,608.1002453557659,1455.0,1012.8,2
2021,Espinho,259.8,911.898627596439,996.7853123977756,4540.0,608.1002453557659,2080.0,1592.9,3
2021,Estarreja,175.9,1750.0,996.7853123977756,1160.0324398797595,608.1002453557659,4357.0,841.2,2
2021,Estremoz,104.9,1000.0,996.7853123977756,3400.0,1000.0,1280.0,358.8,3
2021,Faro,673.6,1200.0,1542.9,2200.0,238.5,8396.0,2679.8,0
2021,Felgueiras,357.0,3800.0,3850.0,1371.4,866.7,9059.0,2217.5,3
2021,Ferreira do Alentejo,60.3,1600.0,996.7853123977756,1300.0,608.1002453557659,724.0,257.1,2
2021,Ferreira do Zêzere,23.3,911.898627596439,996.7853123977756,800.0,608.1002453557659,906.0,110.0,2
2021,Figueira de Castelo Rodrigo,47.2,911.898627596439,996.7853123977756,750.0,1000.0,262.0,191.3,2
2021,Figueiró dos Vinhos,29.2,911.898627596439,996.7853123977756,1160.0324398797595,600.0,272.0,165.6,2
2021,Fornos de Algodres,26.0,911.898627596439,996.7853123977756,1700.0,608.1002453557659,295.0,131.3,2
2021,Freixo de Espada à Cinta,39.1,911.898627596439,996.7853123977756,150.0,608.1002453557659,225.0,170.3,2
2021,Fronteira,24.0,911.898627596439,996.7853123977756,100.0,608.1002453557659,184.0,123.1,2
2021,Gavião,16.4,911.898627596439,996.7853123977756,800.0,608.1002453557659,127.0,85.5,2
2021,Golegã,18.8,911.898627596439,996.7853123977756,2500.0,608.1002453557659,375.0,95.1,2
2021,Gondomar,1470.6,1050.0,1392.3,3282.4,470.4,9293.0,7575.3,0
2021,Gouveia,87.3,911.898627596439,996.7853123977756,2700.0,1800.0,633.0,396.3,3
2021,Grândola,53.2,750.0,633.3,633.3,1400.0,1090.0,281.1,2
2021,Guarda,237.5,911.898627596439,996.7853123977756,5250.0,1600.0,5024.0,1186.6,3
2021,Góis,16.4,300.0,996.7853123977756,700.0,608.1002453557659,188.0,118.5,2
2021,Horta,322.4878459687124,433.3,3100.0,716.7,800.0,1411.0,2602.0,3
2021,Idanha-a-Nova,52.7,911.898627596439,996.7853123977756,1050.0,800.0,445.0,333.4,2
2021,Lagoa,296.8,250.0,725.0,370.0,666.7,3316.0,1364.1,1
2021,Lagoa [R.A.A.],322.4878459687124,2000.0,966.7,1160.0324398797595,600.0,1360.0,2130.0,2
2021,Lagos,381.0,290.0,616.7,1157.1,257.1,3929.0,1631.9,1
2021,Lajes do Pico,322.4878459687124,911.898627596439,400.0,466.7,608.1002453557659,144.0,373.0,2
2021,Lamego,268.0,911.898627596439,1133.3,1614.3,608.1002453557659,1834.0,1670.8,2
2021,Loulé,965.2,790.0,833.3,893.3,581.8,11821.0,3822.6,0
2021,Lourinhã,152.8,3100.0,1800.0,1650.0,608.1002453557659,2320.0,748.8,3
2021,Lousada,268.3,1425.0,857.1,671.4,1100.0,5351.0,1592.6,3
2021,Macedo de Cavaleiros,100.6,911.898627596439,996.7853123977756,687.5,608.1002453557659,863.0,498.8,2
2021,Mafra,366.0,754.5,822.2,940.0,545.5,11140.0,2060.4,0
2021,Mangualde,105.7,911.898627596439,996.7853123977756,4750.0,608.1002453557659,3095.0,638.8,3
2021,Manteigas,13.7,911.898627596439,996.7853123977756,1200.0,608.1002453557659,254.0,86.8,2
2021,Marinha Grande,295.8,2050.0,2000.0,2966.7,1333.3,6399.0,1447.2,3
2021,Marvão,17.1,911.898627596439,600.0,300.0,608.1002453557659,147.0,85.7,2
2021,Mação,24.3,911.898627596439,996.7853123977756,1100.0,608.1002453557659,391.0,160.8,2
2021,Mealhada,71.3,911.898627596439,996.7853123977756,1160.0324398797595,1050.0,2823.0,388.1,2
2021,Melgaço,25.3,911.898627596439,996.7853123977756,1150.0,608.1002453557659,286.0,111.9,2
2021,Mesão Frio,33.3,911.898627596439,350.0,1800.0,608.1002453557659,211.0,261.5,2
2021,Mira,72.4,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,868.0,345.8,2
2021,Miranda do Corvo,58.3,911.898627596439,996.7853123977756,5900.0,608.1002453557659,512.0,296.8,3
2021,Miranda do Douro,33.4,911.898627596439,1000.0,766.7,608.1002453557659,401.0,167.2,2
2021,Mirandela,174.1,911.898627596439,3700.0,833.3,608.1002453557659,1494.0,809.1,3
2021,Mogadouro,43.3,911.898627596439,1100.0,750.0,608.1002453557659,518.0,297.9,2
2021,Moimenta da Beira,116.5,911.898627596439,996.7853123977756,488.9,608.1002453557659,707.0,691.4,2
2021,Moita,695.2,885.7,1480.0,1220.0,571.4,2442.0,3008.1,3
2021,Monchique,29.8,911.898627596439,500.0,140.0,608.1002453557659,323.0,179.8,2
2021,Mondim de Basto,39.3,911.898627596439,600.0,1150.0,608.1002453557659,412.0,272.9,2
2021,Monforte,34.9,911.898627596439,996.7853123977756,300.0,608.1002453557659,225.0,138.4,2
2021,Montalegre,38.5,911.898627596439,996.7853123977756,1350.0,608.1002453557659,479.0,297.7,2
2021,Montemor-o-Novo,58.4,911.898627596439,2400.0,1160.0324398797595,800.0,1561.0,282.4,3
2021,Montijo,519.2,783.3,616.7,878.9,471.4,4637.0,2301.1,1
2021,Monção,68.1,911.898627596439,996.7853123977756,3250.0,1600.0,1510.0,389.9,3
2021,Mora,14.5,911.898627596439,996.7853123977756,400.0,608.1002453557659,302.0,76.3,2
2021,Mortágua,27.2,911.898627596439,600.0,1160.0324398797595,608.1002453557659,1165.0,121.5,2
2021,Moura,190.8,911.898627596439,950.0,742.9,608.1002453557659,905.0,954.3,2
2021,Mourão,41.1,300.0,500.0,233.3,608.1002453557659,120.0,187.3,2
2021,Murtosa,49.8,911.898627596439,996.7853123977756,1160.0324398797595,608.1002453557659,604.0,227.2,2
2021,Murça,54.2,911.898627596439,996.7853123977756,540.0,608.1002453557659,277.0,369.1,2
2021,Mértola,35.7,911.898627596439,250.0,466.7,608.1002453557659,380.0,217.8,2
2021,Mêda,20.8,800.0,996.7853123977756,1000.0,608.1002453557659,204.0,89.0,2
2021,Nazaré,85.3,911.898627596439,800.0,1600.0,608.1002453557659,1196.0,445.3,2
