Ano,25-34,Básico - 1º Ciclo,Básico - 2º Ciclo,Básico - 3º Ciclo e secundário,Educação Pré-Escolar,Homens
2020,371.6,416.7,900.0,1300.0,257.1,3617.0
2020,341.7338228213769,700.0,350.0,1200.0,606.0225288159273,145.0
2020,295.1,908.5050445103858,2900.0,1325.0,606.0225288159273,1789.0
2020,761.9,2457.1,2371.4,3350.0,529.2,20505.0
2020,980.3,928.6,1033.3,1181.0,1966.7,10693.0
2020,1690.8,325.0,632.1,2036.7,323.5,25550.0
2020,144.7,908.5050445103858,997.7471821756225,1400.0,606.0225288159273,2235.0
2020,114.8,908.5050445103858,2500.0,1060.0,2100.0,826.0
2020,341.7338228213769,1133.3,2100.0,2075.0,1900.0,1371.0
2020,335.2,985.7,1300.0,962.5,454.5,10812.0
2020,117.0,908.5050445103858,997.7471821756225,1157.552021089631,2000.0,3180.0
2020,15.8,908.5050445103858,997.7471821756225,600.0,606.0225288159273,218.0
2020,337.1,1850.0,1700.0,2011.1,2000.0,6078.0
2020,14.9,908.5050445103858,300.0,700.0,606.0225288159273,122.0
2020,1339.9,1245.5,1205.9,2432.3,659.1,24611.0
2020,28.4,908.5050445103858,1000.0,2300.0,606.0225288159273,517.0
2020,92.7,908.5050445103858,997.7471821756225,1157.552021089631,800.0,2713.0
2020,36.3,908.5050445103858,997.7471821756225,2000.0,606.0225288159273,335.0
2020,38.5,908.5050445103858,350.0,850.0,606.0225288159273,176.0
2020,62.4,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,899.0
2020,62.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,506.0
2020,37.9,908.5050445103858,997.7471821756225,1250.0,606.0225288159273,411.0
2020,207.3,908.5050445103858,1950.0,833.3,606.0225288159273,1540.0
2020,43.2,908.5050445103858,997.7471821756225,3400.0,606.0225288159273,457.0
2020,128.9,908.5050445103858,997.7471821756225,716.7,606.0225288159273,683.0
2020,697.8,866.7,2433.3,1784.6,650.0,2490.0
2020,25.7,908.5050445103858,997.7471821756225,300.0,606.0225288159273,332.0
2020,41.3,908.5050445103858,1100.0,633.3,606.0225288159273,377.0
2020,51.8,908.5050445103858,997.7471821756225,150.0,606.0225288159273,237.0
2020,33.9,908.5050445103858,997.7471821756225,2100.0,606.0225288159273,478.0
2020,72.0,908.5050445103858,700.0,2750.0,1600.0,1499.0
2020,525.2,900.0,700.0,1950.0,311.1,4527.0
2020,85.3,908.5050445103858,1050.0,2033.3,900.0,1371.0
2020,15.8,908.5050445103858,997.7471821756225,750.0,606.0225288159273,298.0
2020,27.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,1338.0
2020,203.5,2800.0,550.0,4700.0,606.0225288159273,963.0
2020,40.3,908.5050445103858,600.0,250.0,606.0225288159273,135.0
2020,57.6,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,681.0
2020,43.3,908.5050445103858,997.7471821756225,520.0,606.0225288159273,271.0
2020,35.3,908.5050445103858,997.7471821756225,650.0,606.0225288159273,419.0
2020,16.9,908.5050445103858,800.0,450.0,606.0225288159273,257.0
2020,97.5,908.5050445103858,1500.0,1300.0,606.0225288159273,1195.0
2020,86.2,908.5050445103858,997.7471821756225,1157.552021089631,2400.0,1589.0
2020,36.0,908.5050445103858,997.7471821756225,850.0,606.0225288159273,207.0
2020,319.7,2700.0,997.7471821756225,2300.0,700.0,5355.0
2020,1131.9,605.6,1030.8,2554.5,200.0,9049.0
2020,12.9,908.5050445103858,997.7471821756225,800.0,300.0,383.0
2020,73.4,908.5050445103858,900.0,1157.552021089631,606.0225288159273,1863.0
2020,25.3,908.5050445103858,997.7471821756225,433.3,606.0225288159273,332.0
2020,386.2,636.4,1216.7,1070.0,418.2,15111.0
2020,10.1,908.5050445103858,500.0,700.0,300.0,193.0
2020,613.8,1350.0,2220.0,1512.5,1250.0,10176.0
2020,59.2,800.0,997.7471821756225,1157.552021089631,606.0225288159273,466.0
2020,347.8,500.0,987.5,1137.5,940.0,7066.0
2020,15.0,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,213.0
2020,45.9,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,1081.0
2020,530.3,3133.3,997.7471821756225,4550.0,1900.0,7102.0
2020,31.6,908.5050445103858,997.7471821756225,3700.0,606.0225288159273,565.0
2020,23.9,908.5050445103858,997.7471821756225,1157.552021089631,300.0,209.0
2020,18.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,160.0
2020,16.6,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,800.0
2020,195.7,908.5050445103858,371.4,2300.0,1500.0,978.0
2020,31.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,572.0
2020,211.7,908.5050445103858,997.7471821756225,1581.8,850.0,6875.0
2020,341.7338228213769,570.0,1700.0,4471.4,438.5,7945.0
2020,341.7338228213769,550.0,400.0,700.0,606.0225288159273,424.0
2020,51.3,908.5050445103858,997.7471821756225,4300.0,606.0225288159273,651.0
2020,90.8,2800.0,700.0,2066.7,950.0,1167.0
2020,49.8,908.5050445103858,600.0,1157.552021089631,700.0,280.0
2020,917.0,940.0,666.7,1007.7,278.6,6339.0
2020,341.7338228213769,300.0,0.0,200.0,606.0225288159273,90.0
2020,341.7338228213769,908.5050445103858,500.0,600.0,800.0,554.0
2020,26.6,908.5050445103858,1000.0,2300.0,606.0225288159273,577.0
2020,439.7,681.8,1940.0,2845.5,450.0,6418.0
2020,46.0,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,487.0
2020,103.8,908.5050445103858,2100.0,4000.0,1300.0,732.0
2020,97.3,2900.0,997.7471821756225,500.0,606.0225288159273,555.0
2020,341.7338228213769,1100.0,2300.0,2300.0,606.0225288159273,843.0
2020,341.7338228213769,2500.0,975.0,536.4,1050.0,2997.0
2020,44.9,908.5050445103858,997.7471821756225,1700.0,400.0,686.0
2020,87.8,314.3,3000.0,2800.0,416.7,2503.0
2020,36.3,908.5050445103858,1000.0,1157.552021089631,606.0225288159273,409.0
2020,61.3,908.5050445103858,997.7471821756225,1157.552021089631,1200.0,558.0
2020,142.8,908.5050445103858,1000.0,3600.0,1600.0,1600.0
2020,64.0,908.5050445103858,997.7471821756225,550.0,606.0225288159273,686.0
2020,341.7338228213769,871.4,997.7471821756225,1980.0,1033.3,2848.0
2020,341.7338228213769,200.0,266.7,1100.0,606.0225288159273,279.0
2020,341.7338228213769,50.0,20.0,140.0,606.0225288159273,142.0
2020,906.0,890.0,2085.7,2526.7,726.7,16541.0
2020,67.2,908.5050445103858,997.7471821756225,1400.0,500.0,260.0
2020,159.3,908.5050445103858,875.0,5650.0,606.0225288159273,2246.0
2020,396.0,1533.3,1800.0,2400.0,675.0,7754.0
2020,21.8,908.5050445103858,997.7471821756225,1700.0,606.0225288159273,116.0
2020,1388.9,680.0,1178.6,3338.9,304.0,9329.0
2020,36.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,456.0
2020,148.3,2500.0,1400.0,2200.0,606.0225288159273,1005.0
2020,82.3,908.5050445103858,997.7471821756225,2600.0,750.0,1274.0
2020,1069.3,744.4,884.2,3466.7,388.9,10256.0
2020,47.8,908.5050445103858,997.7471821756225,1157.552021089631,1500.0,1337.0
2020,454.3,533.3,1850.0,2260.0,225.0,2940.0
2020,152.4,908.5050445103858,700.0,1025.0,650.0,4017.0
2020,47.3,908.5050445103858,997.7471821756225,3600.0,606.0225288159273,796.0
2020,81.4,908.5050445103858,1100.0,1800.0,750.0,853.0
2020,40.1,908.5050445103858,997.7471821756225,500.0,606.0225288159273,345.0
2020,76.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,823.0
2020,62.6,908.5050445103858,997.7471821756225,3100.0,333.3,803.0
2020,38.9,908.5050445103858,997.7471821756225,750.0,606.0225288159273,517.0
2020,105.8,908.5050445103858,997.7471821756225,1966.7,606.0225288159273,916.0
2020,341.7338228213769,908.5050445103858,700.0,1300.0,100.0,318.0
2020,61.5,908.5050445103858,997.7471821756225,240.0,606.0225288159273,241.0
2020,72.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,715.0
2020,200.8,540.0,1800.0,4700.0,383.3,2458.0
2020,53.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,444.0
2020,183.8,1280.0,1400.0,938.1,1200.0,2666.0
2020,61.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,398.0
2020,454.4,1185.7,2250.0,2491.7,600.0,9587.0
2020,33.8,908.5050445103858,997.7471821756225,3200.0,606.0225288159273,818.0
2020,235.1,908.5050445103858,1166.7,1900.0,680.0,7485.0
2020,72.2,908.5050445103858,997.7471821756225,3600.0,606.0225288159273,1275.0
2020,129.6,908.5050445103858,2200.0,3066.7,606.0225288159273,2486.0
2020,117.9,908.5050445103858,1800.0,4500.0,606.0225288159273,1841.0
2020,775.2,1925.0,1714.3,4255.6,700.0,8133.0
2020,88.8,908.5050445103858,1700.0,3000.0,606.0225288159273,715.0
2020,341.7338228213769,908.5050445103858,233.3,1200.0,500.0,359.0
2020,64.9,908.5050445103858,997.7471821756225,2650.0,450.0,1115.0
2020,46.3,800.0,997.7471821756225,500.0,606.0225288159273,368.0
2020,61.4,908.5050445103858,997.7471821756225,1157.552021089631,700.0,290.0
2020,89.5,908.5050445103858,1100.0,1157.552021089631,606.0225288159273,633.0
2020,46.1,908.5050445103858,600.0,1400.0,606.0225288159273,340.0
2020,1023.2,800.0,1411.1,1811.5,678.6,14198.0
2020,341.7338228213769,908.5050445103858,1400.0,700.0,400.0,663.0
2020,39.4,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,219.0
2020,51.8,908.5050445103858,1100.0,1157.552021089631,700.0,1792.0
2020,825.5,1209.1,1950.0,2753.3,500.0,21207.0
2020,41.4,908.5050445103858,997.7471821756225,2700.0,606.0225288159273,413.0
2020,31.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,250.0
2020,38.9,908.5050445103858,1300.0,1157.552021089631,606.0225288159273,705.0
2020,70.2,908.5050445103858,997.7471821756225,1850.0,606.0225288159273,809.0
2020,206.1,908.5050445103858,3600.0,1114.3,466.7,1682.0
2020,8.5,908.5050445103858,997.7471821756225,800.0,606.0225288159273,526.0
2020,40.3,1300.0,1300.0,3600.0,700.0,849.0
2020,16.4,908.5050445103858,400.0,1157.552021089631,606.0225288159273,180.0
2020,67.6,600.0,250.0,1157.552021089631,606.0225288159273,490.0
2020,539.8,1580.0,2020.0,3657.1,844.4,11425.0
2020,341.7338228213769,800.0,900.0,1157.552021089631,500.0,464.0
2020,18.9,908.5050445103858,997.7471821756225,700.0,606.0225288159273,169.0
2020,39.9,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,268.0
2020,161.8,908.5050445103858,2500.0,2175.0,1150.0,2518.0
2020,64.1,908.5050445103858,997.7471821756225,1300.0,606.0225288159273,647.0
2020,52.3,1400.0,650.0,1700.0,606.0225288159273,1366.0
2021,21.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,421.0
2021,9.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,303.0
2021,117.7,908.5050445103858,3400.0,5200.0,2400.0,3834.0
2021,1205.4,820.0,2850.0,1021.4,514.3,7207.0
2021,51.6,900.0,997.7471821756225,5400.0,606.0225288159273,1822.0
2021,102.1,540.0,733.3,820.0,333.3,2448.0
2021,5.5,908.5050445103858,997.7471821756225,1157.552021089631,0.0,118.0
2021,43.3,908.5050445103858,997.7471821756225,1750.0,600.0,1076.0
2021,348.8,940.0,1060.0,2371.4,414.3,5911.0
2021,30.7,908.5050445103858,700.0,500.0,606.0225288159273,194.0
2021,96.7,908.5050445103858,997.7471821756225,1350.0,606.0225288159273,662.0
2021,46.6,150.0,900.0,650.0,606.0225288159273,489.0
2021,55.4,908.5050445103858,997.7471821756225,866.7,606.0225288159273,1050.0
2021,1444.6,566.7,1627.3,1625.0,345.5,9283.0
2021,31.4,908.5050445103858,997.7471821756225,900.0,606.0225288159273,349.0
2021,134.6,3400.0,1650.0,1533.3,606.0225288159273,1802.0
2021,21.8,466.7,997.7471821756225,400.0,800.0,315.0
2021,34.4,908.5050445103858,997.7471821756225,1200.0,700.0,514.0
2021,28.3,908.5050445103858,997.7471821756225,800.0,606.0225288159273,186.0
2021,12.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,688.0
2021,13.6,700.0,997.7471821756225,50.0,606.0225288159273,109.0
2021,1688.5,302.4,374.4,1431.8,257.9,16862.0
2021,93.3,908.5050445103858,1500.0,2033.3,733.3,3084.0
2021,34.3,1500.0,997.7471821756225,2500.0,500.0,1229.0
2021,90.6,2400.0,3100.0,1520.0,550.0,1848.0
2021,57.1,908.5050445103858,997.7471821756225,975.0,606.0225288159273,808.0
2021,46.7,1100.0,997.7471821756225,1600.0,606.0225288159273,458.0
2021,91.5,908.5050445103858,997.7471821756225,4100.0,666.7,2519.0
2021,24.1,908.5050445103858,997.7471821756225,1157.552021089631,250.0,578.0
2021,6.3,908.5050445103858,997.7471821756225,500.0,200.0,191.0
2021,56.8,1500.0,997.7471821756225,3700.0,606.0225288159273,1741.0
2021,42.4,908.5050445103858,300.0,600.0,606.0225288159273,392.0
2021,126.3,2300.0,997.7471821756225,3500.0,606.0225288159273,5088.0
2021,160.7,908.5050445103858,997.7471821756225,850.0,606.0225288159273,1392.0
2021,14.8,908.5050445103858,997.7471821756225,300.0,606.0225288159273,94.0
2021,747.7,690.9,911.1,1514.3,252.6,3519.0
2021,41.8,908.5050445103858,1800.0,1157.552021089631,800.0,2578.0
2021,252.3,2433.3,1600.0,2225.0,1433.3,3945.0
2021,33.7,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,467.0
2021,243.1,1500.0,2000.0,708.3,520.0,3546.0
2021,70.4,908.5050445103858,1800.0,1833.3,606.0225288159273,1016.0
2021,47.6,908.5050445103858,997.7471821756225,1300.0,606.0225288159273,463.0
2021,33.3,908.5050445103858,400.0,500.0,700.0,407.0
2021,228.8,908.5050445103858,3200.0,3100.0,1600.0,2988.0
2021,118.9,908.5050445103858,997.7471821756225,3800.0,606.0225288159273,1090.0
2021,60.3,550.0,1200.0,2800.0,606.0225288159273,1019.0
2021,317.7,1014.3,1800.0,1268.4,1120.0,5203.0
2021,341.7338228213769,500.0,400.0,4000.0,606.0225288159273,1238.0
2021,71.8,908.5050445103858,1300.0,5100.0,606.0225288159273,882.0
2021,91.7,908.5050445103858,1500.0,633.3,606.0225288159273,1195.0
2021,43.7,908.5050445103858,997.7471821756225,1800.0,606.0225288159273,286.0
2021,47.8,908.5050445103858,997.7471821756225,4600.0,606.0225288159273,1044.0
2021,122.8,908.5050445103858,3500.0,1077.8,1000.0,1252.0
2021,1519.6,210.5,351.0,747.0,270.2,17906.0
2021,11.9,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,159.0
2021,104.4,908.5050445103858,750.0,2150.0,606.0225288159273,1224.0
2021,19.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,193.0
2021,78.1,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,1003.0
2021,59.5,908.5050445103858,500.0,1300.0,400.0,481.0
2021,43.3,908.5050445103858,997.7471821756225,850.0,606.0225288159273,2001.0
2021,50.4,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,469.0
2021,115.3,2800.0,997.7471821756225,3000.0,606.0225288159273,1151.0
2021,37.1,908.5050445103858,997.7471821756225,3500.0,606.0225288159273,869.0
2021,127.3,908.5050445103858,997.7471821756225,222.2,1900.0,2473.0
2021,1089.9,1218.8,1475.0,2434.3,350.0,15126.0
2021,80.4,908.5050445103858,997.7471821756225,2133.3,606.0225288159273,1005.0
2021,25.8,700.0,997.7471821756225,1900.0,606.0225288159273,500.0
2021,111.8,2200.0,1600.0,1157.552021089631,606.0225288159273,1433.0
2021,22.6,908.5050445103858,997.7471821756225,700.0,400.0,134.0
2021,34.3,908.5050445103858,997.7471821756225,700.0,700.0,227.0
2021,191.3,908.5050445103858,997.7471821756225,1066.7,606.0225288159273,1455.0
2021,259.8,908.5050445103858,997.7471821756225,4540.0,606.0225288159273,2080.0
2021,175.9,1750.0,997.7471821756225,1157.552021089631,606.0225288159273,4357.0
2021,104.9,1000.0,997.7471821756225,3400.0,1000.0,1280.0
2021,673.6,1200.0,1542.9,2200.0,238.5,8396.0
2021,357.0,3800.0,3850.0,1371.4,866.7,9059.0
2021,60.3,1600.0,997.7471821756225,1300.0,606.0225288159273,724.0
2021,23.3,908.5050445103858,997.7471821756225,800.0,606.0225288159273,906.0
2021,47.2,908.5050445103858,997.7471821756225,750.0,1000.0,262.0
2021,29.2,908.5050445103858,997.7471821756225,1157.552021089631,600.0,272.0
2021,26.0,908.5050445103858,997.7471821756225,1700.0,606.0225288159273,295.0
2021,39.1,908.5050445103858,997.7471821756225,150.0,606.0225288159273,225.0
2021,24.0,908.5050445103858,997.7471821756225,100.0,606.0225288159273,184.0
2021,341.7338228213769,500.0,1640.0,4712.5,406.9,15775.0
2021,16.4,908.5050445103858,997.7471821756225,800.0,606.0225288159273,127.0
2021,18.8,908.5050445103858,997.7471821756225,2500.0,606.0225288159273,375.0
2021,1470.6,1050.0,1392.3,3282.4,470.4,9293.0
2021,87.3,908.5050445103858,997.7471821756225,2700.0,1800.0,633.0
2021,53.2,750.0,633.3,633.3,1400.0,1090.0
2021,237.5,908.5050445103858,997.7471821756225,5250.0,1600.0,5024.0
2021,16.4,300.0,997.7471821756225,700.0,606.0225288159273,188.0
2021,341.7338228213769,433.3,3100.0,716.7,800.0,1411.0
2021,52.7,908.5050445103858,997.7471821756225,1050.0,800.0,445.0
2021,296.8,250.0,725.0,370.0,666.7,3316.0
2021,341.7338228213769,2000.0,966.7,1157.552021089631,600.0,1360.0
2021,381.0,290.0,616.7,1157.1,257.1,3929.0
2021,268.0,908.5050445103858,1133.3,1614.3,606.0225288159273,1834.0
2021,688.5,2375.0,2442.9,2319.0,684.2,20855.0
2021,965.2,790.0,833.3,893.3,581.8,11821.0
2021,1807.9,384.2,646.4,1011.1,410.7,25083.0
2021,152.8,3100.0,1800.0,1650.0,606.0225288159273,2320.0
2021,268.3,1425.0,857.1,671.4,1100.0,5351.0
2021,100.6,908.5050445103858,997.7471821756225,687.5,606.0225288159273,863.0
2021,366.0,754.5,822.2,940.0,545.5,11140.0
2021,867.8,755.6,1400.0,3038.9,573.7,26951.0
2021,105.7,908.5050445103858,997.7471821756225,4750.0,606.0225288159273,3095.0
2021,13.7,908.5050445103858,997.7471821756225,1200.0,606.0225288159273,254.0
2021,295.8,2050.0,2000.0,2966.7,1333.3,6399.0
2021,17.1,908.5050445103858,600.0,300.0,606.0225288159273,147.0
2021,1386.2,868.8,826.1,3064.0,658.3,24418.0
2021,24.3,908.5050445103858,997.7471821756225,1100.0,606.0225288159273,391.0
2021,71.3,908.5050445103858,997.7471821756225,1157.552021089631,1050.0,2823.0
2021,25.3,908.5050445103858,997.7471821756225,1150.0,606.0225288159273,286.0
2021,33.3,908.5050445103858,350.0,1800.0,606.0225288159273,211.0
2021,72.4,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,868.0
2021,58.3,908.5050445103858,997.7471821756225,5900.0,606.0225288159273,512.0
2021,33.4,908.5050445103858,1000.0,766.7,606.0225288159273,401.0
2021,174.1,908.5050445103858,3700.0,833.3,606.0225288159273,1494.0
2021,43.3,908.5050445103858,1100.0,750.0,606.0225288159273,518.0
2021,116.5,908.5050445103858,997.7471821756225,488.9,606.0225288159273,707.0
2021,695.2,885.7,1480.0,1220.0,571.4,2442.0
2021,29.8,908.5050445103858,500.0,140.0,606.0225288159273,323.0
2021,39.3,908.5050445103858,600.0,1150.0,606.0225288159273,412.0
2021,34.9,908.5050445103858,997.7471821756225,300.0,606.0225288159273,225.0
2021,38.5,908.5050445103858,997.7471821756225,1350.0,606.0225288159273,479.0
2021,58.4,908.5050445103858,2400.0,1157.552021089631,800.0,1561.0
2021,519.2,783.3,616.7,878.9,471.4,4637.0
2021,68.1,908.5050445103858,997.7471821756225,3250.0,1600.0,1510.0
2021,14.5,908.5050445103858,997.7471821756225,400.0,606.0225288159273,302.0
2021,27.2,908.5050445103858,600.0,1157.552021089631,606.0225288159273,1165.0
2021,190.8,908.5050445103858,950.0,742.9,606.0225288159273,905.0
2021,41.1,300.0,500.0,233.3,606.0225288159273,120.0
2021,49.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,604.0
2021,54.2,908.5050445103858,997.7471821756225,540.0,606.0225288159273,277.0
2021,35.7,908.5050445103858,250.0,466.7,606.0225288159273,380.0
2021,20.8,800.0,997.7471821756225,1000.0,606.0225288159273,204.0
2021,85.3,908.5050445103858,800.0,1600.0,606.0225288159273,1196.0
2021,76.1,908.5050445103858,997.7471821756225,1675.0,2200.0,1671.0
2021,31.4,908.5050445103858,1000.0,633.3,606.0225288159273,212.0
2021,428.8,908.5050445103858,1500.0,1700.0,700.0,6066.0
2021,1254.1,595.0,782.4,1513.5,247.2,8680.0
2021,14.6,908.5050445103858,997.7471821756225,1157.552021089631,400.0,414.0
2021,360.8,908.5050445103858,3700.0,4150.0,2450.0,10138.0
2021,62.6,908.5050445103858,950.0,1157.552021089631,606.0225288159273,1814.0
2021,101.5,908.5050445103858,1900.0,4200.0,420.0,3227.0
2021,23.0,908.5050445103858,997.7471821756225,1300.0,606.0225288159273,246.0
2021,372.1,690.9,877.8,711.8,430.0,14194.0
2021,9.6,908.5050445103858,997.7471821756225,800.0,300.0,189.0
2021,513.3,1350.0,1120.0,1900.0,1266.7,10135.0
2021,47.6,700.0,1100.0,2400.0,700.0,511.0
2021,332.4,750.0,1660.0,972.7,700.0,8227.0
2021,14.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,205.0
2021,46.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,1083.0
2021,33.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,560.0
2021,25.3,908.5050445103858,997.7471821756225,1157.552021089631,300.0,171.0
2021,16.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,160.0
2021,20.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,940.0
2021,229.3,1650.0,1050.0,3566.7,606.0225288159273,2091.0
2021,181.4,3500.0,997.7471821756225,1085.7,606.0225288159273,908.0
2021,25.2,908.5050445103858,997.7471821756225,1650.0,606.0225288159273,561.0
2021,183.9,908.5050445103858,997.7471821756225,2212.5,742.9,6995.0
2021,341.7338228213769,666.7,1666.7,2220.0,357.9,7985.0
2021,341.7338228213769,1300.0,250.0,3200.0,700.0,392.0
2021,57.0,908.5050445103858,997.7471821756225,5000.0,606.0225288159273,608.0
2021,152.5,908.5050445103858,2266.7,3320.0,606.0225288159273,4210.0
2021,93.8,1450.0,1100.0,1420.0,950.0,1172.0
2021,54.4,908.5050445103858,997.7471821756225,1157.552021089631,600.0,270.0
2021,941.3,1325.0,1750.0,660.0,275.0,6608.0
2021,341.7338228213769,908.5050445103858,600.0,1100.0,900.0,530.0
2021,86.7,2050.0,1450.0,3400.0,866.7,2816.0
2021,341.7338228213769,908.5050445103858,900.0,650.0,300.0,371.0
2021,21.2,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,528.0
2021,147.2,908.5050445103858,3300.0,3466.7,2100.0,1563.0
2021,437.9,550.0,3233.3,3270.0,284.6,6304.0
2021,38.3,908.5050445103858,997.7471821756225,950.0,800.0,462.0
2021,107.2,908.5050445103858,997.7471821756225,2250.0,606.0225288159273,636.0
2021,97.6,908.5050445103858,997.7471821756225,1700.0,606.0225288159273,454.0
2021,341.7338228213769,1080.0,700.0,1166.7,733.3,3124.0
2021,51.4,908.5050445103858,997.7471821756225,566.7,606.0225288159273,605.0
2021,92.2,333.3,3100.0,3300.0,460.0,2447.0
2021,44.1,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,405.0
2021,48.5,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,475.0
2021,119.5,2300.0,1150.0,3700.0,533.3,1505.0
2021,47.8,908.5050445103858,997.7471821756225,575.0,606.0225288159273,798.0
2021,341.7338228213769,1600.0,997.7471821756225,5400.0,1033.3,2943.0
2021,341.7338228213769,300.0,997.7471821756225,300.0,600.0,277.0
2021,341.7338228213769,0.0,33.3,85.7,606.0225288159273,155.0
2021,860.4,940.0,2085.7,3092.3,552.4,17070.0
2021,63.2,908.5050445103858,997.7471821756225,1157.552021089631,600.0,206.0
2021,299.6,1025.0,2633.3,2733.3,2466.7,6149.0
2021,335.1,1225.0,1440.0,1143.5,785.7,8053.0
2021,18.8,908.5050445103858,997.7471821756225,2100.0,606.0225288159273,118.0
2021,1313.2,539.3,964.7,1335.4,419.0,9442.0
2021,31.8,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,499.0
2021,126.2,908.5050445103858,933.3,4600.0,1500.0,922.0
2021,71.6,908.5050445103858,900.0,5600.0,606.0225288159273,1124.0
2021,285.6,816.7,600.0,1225.0,1533.3,2719.0
2021,1039.4,777.8,819.0,1776.7,383.3,10188.0
2021,29.7,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,1452.0
2021,455.1,387.5,3200.0,1487.5,228.6,2954.0
2021,117.6,466.7,1050.0,671.4,566.7,3942.0
2021,52.7,908.5050445103858,997.7471821756225,4300.0,606.0225288159273,842.0
2021,77.3,908.5050445103858,2100.0,3750.0,500.0,894.0
2021,37.1,908.5050445103858,500.0,750.0,606.0225288159273,376.0
2021,68.1,908.5050445103858,997.7471821756225,5000.0,606.0225288159273,731.0
2021,60.8,1900.0,650.0,3500.0,1000.0,800.0
2021,41.2,908.5050445103858,997.7471821756225,1200.0,606.0225288159273,533.0
2021,341.7338228213769,400.0,150.0,1300.0,100.0,306.0
2021,46.7,908.5050445103858,900.0,700.0,606.0225288159273,258.0
2021,73.7,908.5050445103858,997.7471821756225,2200.0,606.0225288159273,760.0
2021,172.8,825.0,1750.0,2000.0,350.0,2395.0
2021,50.7,908.5050445103858,997.7471821756225,1150.0,500.0,456.0
2021,159.0,1380.0,1450.0,1492.3,950.0,2763.0
2021,68.9,908.5050445103858,997.7471821756225,1650.0,606.0225288159273,401.0
2021,496.2,553.3,1066.7,2407.7,420.0,9794.0
2021,32.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,804.0
2021,205.7,2600.0,2050.0,2028.6,640.0,7289.0
2021,63.3,908.5050445103858,997.7471821756225,1157.552021089631,606.0225288159273,1170.0
2021,121.8,908.5050445103858,2300.0,2350.0,1200.0,2021.0
2021,109.2,908.5050445103858,997.7471821756225,4900.0,606.0225288159273,1607.0
2021,689.8,2025.0,2440.0,4030.0,723.1,8364.0
2021,79.4,908.5050445103858,2200.0,966.7,606.0225288159273,623.0
2021,341.7338228213769,1100.0,333.3,1400.0,300.0,465.0
2021,53.9,908.5050445103858,1200.0,1325.0,450.0,1078.0
2021,39.0,908.5050445103858,997.7471821756225,366.7,606.0225288159273,339.0
2021,436.8,2057.1,1855.6,5550.0,1125.0,11159.0
2021,57.8,908.5050445103858,900.0,800.0,500.0,291.0
2021,84.0,908.5050445103858,1200.0,1157.552021089631,1100.0,661.0
2021,38.3,908.5050445103858,997.7471821756225,1500.0,606.0225288159273,399.0
2021,1086.5,1633.3,1033.3,1696.7,700.0,13871.0
2021,341.7338228213769,908.5050445103858,1700.0,833.3,300.0,705.0
2021,40.1,908.5050445103858,997.7471821756225,3300.0,606.0225288159273,220.0
2021,56.8,908.5050445103858,1100.0,2600.0,400.0,1858.0
2021,756.5,1327.3,1500.0,3691.7,730.8,21425.0
