01. Ano;02. Nome Região (Portugal);03. Âmbito Geográfico;04. Filtro 1;07. Escala;09. Valor
2018;Vila Real;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1920.0
2018;Vila Real;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1860.0
2018;Vila Real;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;4840.0
2018;Vila Real;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;3250.0
2018;Vila Real de Santo António;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1300.0
2018;Vila Real de Santo António;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1400.0
2018;Vila Real de Santo António;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;478.6
2018;Vila Real de Santo António;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;333.3
2018;Vila Velha de Ródão;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;175.68285714285713
2018;Vila Velha de Ródão;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;175.68285714285713
2018;Vila Velha de Ródão;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;175.68285714285713
2018;Vila Velha de Ródão;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;175.68285714285713
2018;Vila Verde;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1725.0
2018;Vila Verde;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1733.3
2018;Vila Verde;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1769.3999999999999
2018;Vila Verde;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1866.7
2018;Vila Viçosa;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;462.7391566265061
2018;Vila Viçosa;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;462.7391566265061
2018;Vila Viçosa;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;720.0
2018;Vila Viçosa;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;700.0
2018;Vimioso;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;124.73161764705883
2018;Vimioso;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;124.73161764705883
2018;Vimioso;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;124.73161764705883
2018;Vimioso;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;124.73161764705883
2018;Vinhais;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;262.97535211267603
2018;Vinhais;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;262.97535211267603
2018;Vinhais;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;466.7
2018;Vinhais;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;262.97535211267603
2018;Viseu;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1850.0
2018;Viseu;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;5600.0
2018;Viseu;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;4045.5
2018;Viseu;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1612.5
2018;Vizela;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;175.0
2018;Vizela;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1200.0
2018;Vizela;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;452.9
2018;Vizela;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;280.0
2018;Vouzela;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;424.0125
2018;Vouzela;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;424.0125
2018;Vouzela;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;300.0
2018;Vouzela;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;424.0125
2019;Abrantes;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;5700.0
2019;Abrantes;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;800.0
2019;Abrantes;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1015.4
2019;Abrantes;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;2900.0
2019;Águeda;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;2150.0
2019;Águeda;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;5700.0
2019;Águeda;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;5600.0
2019;Águeda;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;3300.0
2019;Aguiar da Beira;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;207.12941176470588
2019;Aguiar da Beira;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;207.12941176470588
2019;Aguiar da Beira;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;207.12941176470588
2019;Aguiar da Beira;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;207.12941176470588
2019;Alandroal;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;171.38733333333334
2019;Alandroal;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;171.38733333333334
2019;Alandroal;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;900.0
2019;Alandroal;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;171.38733333333334
2019;Albergaria-a-Velha;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1395.2763313609469
2019;Albergaria-a-Velha;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1395.2763313609469
2019;Albergaria-a-Velha;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1395.2763313609469
2019;Albergaria-a-Velha;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;475.0
2019;Albufeira;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;720.0
2019;Albufeira;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;5300.0
2019;Albufeira;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1127.3
2019;Albufeira;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;450.0
2019;Alcácer do Sal;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;435.2375
2019;Alcácer do Sal;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;435.2375
2019;Alcácer do Sal;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;3200.0
2019;Alcácer do Sal;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;700.0
2019;Alcanena;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;900.0
2019;Alcanena;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;862.874213836478
2019;Alcanena;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;5500.0
2019;Alcanena;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;862.874213836478
2019;Alcobaça;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;2650.0
2019;Alcobaça;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;7100.0
2019;Alcobaça;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2062.5
2019;Alcobaça;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1433.3
2019;Alcochete;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;2100.0
2019;Alcochete;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;400.0
2019;Alcochete;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2433.3
2019;Alcochete;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;280.0
2019;Alcoutim;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;66.10472972972973
2019;Alcoutim;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;66.10472972972973
2019;Alcoutim;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;200.0
2019;Alcoutim;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;100.0
2019;Alenquer;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;2150.0
2019;Alenquer;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;2400.0
2019;Alenquer;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1787.5
2019;Alenquer;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1500.0
2019;Alfândega da Fé;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;187.43061224489796
2019;Alfândega da Fé;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;400.0
2019;Alfândega da Fé;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;600.0
2019;Alfândega da Fé;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;187.43061224489796
2019;Alijó;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;561.1432926829268
2019;Alijó;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1000.0
2019;Alijó;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1150.0
2019;Alijó;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;561.1432926829268
2019;Aljezur;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;195.87171052631578
2019;Aljezur;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;195.87171052631578
2019;Aljezur;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;195.87171052631578
2019;Aljezur;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;195.87171052631578
2019;Aljustrel;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;417.3116564417178
2019;Aljustrel;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;800.0
2019;Aljustrel;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1900.0
2019;Aljustrel;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;900.0
2019;Almada;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;524.0
2019;Almada;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1453.8
2019;Almada;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2205.3
2019;Almada;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;277.1
2019;Almeida;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;255.66241610738254
2019;Almeida;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1200.0
2019;Almeida;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2200.0
2019;Almeida;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;255.66241610738254
2019;Almeirim;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1650.0
2019;Almeirim;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1350.0
2019;Almeirim;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2600.0
2019;Almeirim;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;950.0
2019;Almodôvar;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;279.10379746835446
2019;Almodôvar;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;279.10379746835446
2019;Almodôvar;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;279.10379746835446
2019;Almodôvar;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;800.0
2019;Alpiarça;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;293.4598684210526
2019;Alpiarça;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;293.4598684210526
2019;Alpiarça;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;293.4598684210526
2019;Alpiarça;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;293.4598684210526
2019;Alter do Chão;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;125.62896551724138
2019;Alter do Chão;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;500.0
2019;Alter do Chão;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;200.0
2019;Alter do Chão;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;125.62896551724138
2019;Alvaiázere;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;233.1326241134752
2019;Alvaiázere;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;233.1326241134752
2019;Alvaiázere;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;650.0
2019;Alvaiázere;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;233.1326241134752
2019;Alvito;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;70.7701388888889
2019;Alvito;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;70.7701388888889
2019;Alvito;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;100.0
2019;Alvito;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;70.7701388888889
2019;Amadora;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;289.5
2019;Amadora;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;593.1
2019;Amadora;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2013.3
2019;Amadora;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;278.1
2019;Amarante;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1960.2318181818184
2019;Amarante;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;942.9
2019;Amarante;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;622.7
2019;Amarante;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;5800.0
2019;Amares;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;911.5026315789476
2019;Amares;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;2300.0
2019;Amares;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;3300.0
2019;Amares;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;911.5026315789476
2019;Anadia;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1266.7
2019;Anadia;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1700.0
2019;Anadia;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1337.5
2019;Anadia;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;400.0
2019;Angra do Heroísmo;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;384.6
2019;Angra do Heroísmo;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;307.1
2019;Angra do Heroísmo;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1333.3
2019;Angra do Heroísmo;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;2200.0
2019;Ansião;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;579.4773006134969
2019;Ansião;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;579.4773006134969
2019;Ansião;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1533.3
2019;Ansião;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1100.0
2019;Arcos de Valdevez;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;841.4393063583815
2019;Arcos de Valdevez;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1600.0
2019;Arcos de Valdevez;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1700.0
2019;Arcos de Valdevez;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;333.3
2019;Arganil;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;452.12185430463575
2019;Arganil;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;452.12185430463575
2019;Arganil;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2000.0
2019;Arganil;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;452.12185430463575
2019;Armamar;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;262.93355704697984
2019;Armamar;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;200.0
2019;Armamar;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;262.93355704697984
2019;Armamar;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;262.93355704697984
2019;Arouca;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;872.4632530120482
2019;Arouca;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;872.4632530120482
2019;Arouca;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1625.0
2019;Arouca;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1050.0
2019;Arraiolos;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;270.86577181208054
2019;Arraiolos;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;270.86577181208054
2019;Arraiolos;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;950.0
2019;Arraiolos;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;270.86577181208054
2019;Arronches;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;118.32272727272728
2019;Arronches;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;118.32272727272728
2019;Arronches;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;700.0
2019;Arronches;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;118.32272727272728
2019;Arruda dos Vinhos;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;550.0
2019;Arruda dos Vinhos;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;562.8475609756098
2019;Arruda dos Vinhos;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;562.8475609756098
2019;Arruda dos Vinhos;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1300.0
2019;Aveiro;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1375.0
2019;Aveiro;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;4100.0
2019;Aveiro;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;4700.0
2019;Aveiro;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;850.0
2019;Avis;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;195.48609271523176
2019;Avis;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;600.0
2019;Avis;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;600.0
2019;Avis;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;195.48609271523176
2019;Azambuja;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1186.302409638554
2019;Azambuja;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1186.302409638554
2019;Azambuja;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1800.0
2019;Azambuja;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1186.302409638554
2019;Baião;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;685.5614457831326
2019;Baião;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;2700.0
2019;Baião;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;287.5
2019;Baião;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;685.5614457831326
2019;Barcelos;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1030.8
2019;Barcelos;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;2233.3
2019;Barcelos;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;3163.6
2019;Barcelos;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;2560.0
2019;Barrancos;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;74.01527777777778
2019;Barrancos;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;74.01527777777778
2019;Barrancos;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;74.01527777777778
2019;Barrancos;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;74.01527777777778
2019;Barreiro;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;618.2
2019;Barreiro;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;468.8
2019;Barreiro;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1626.1
2019;Barreiro;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;209.5
2019;Batalha;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;853.13
2019;Batalha;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1800.0
2019;Batalha;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2800.0
2019;Batalha;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1400.0
2019;Beja;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1388.167039106145
2019;Beja;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;2550.0
2019;Beja;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2042.9
2019;Beja;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;850.0
2019;Belmonte;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;348.31041666666664
2019;Belmonte;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;348.31041666666664
2019;Belmonte;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;348.31041666666664
2019;Belmonte;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;348.31041666666664
2019;Benavente;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1229.1016949152543
2019;Benavente;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1229.1016949152543
2019;Benavente;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;3500.0
2019;Benavente;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;2500.0
2019;Bombarral;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1100.0
2019;Bombarral;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;536.7646341463415
2019;Bombarral;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;2150.0
2019;Bombarral;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;536.7646341463415
2019;Borba;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;298.39403973509934
2019;Borba;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;298.39403973509934
2019;Borba;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;700.0
2019;Borba;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;800.0
2019;Boticas;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;211.67181208053694
2019;Boticas;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;211.67181208053694
2019;Boticas;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;900.0
2019;Boticas;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;211.67181208053694
2019;Braga;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;953.3
2019;Braga;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1113.0
2019;Braga;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1744.4
2019;Braga;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;657.7
2019;Bragança;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1535.6155172413792
2019;Bragança;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1535.6155172413792
2019;Bragança;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;4950.0
2019;Bragança;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;1533.3
2019;Cabeceiras de Basto;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;738.0061349693251
2019;Cabeceiras de Basto;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1700.0
2019;Cabeceiras de Basto;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;466.7
2019;Cabeceiras de Basto;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;738.0061349693251
2019;Cadaval;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;1100.0
2019;Cadaval;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1000.0
2019;Cadaval;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1200.0
2019;Cadaval;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;495.5813253012048
2019;Caldas da Rainha;Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;812.5
2019;Caldas da Rainha;Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;1275.0
2019;Caldas da Rainha;Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;908.0
2019;Caldas da Rainha;Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;980.0
2019;Calheta [R.A.A.];Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;237.09423076923076
2019;Calheta [R.A.A.];Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;400.0
2019;Calheta [R.A.A.];Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;300.0
2019;Calheta [R.A.A.];Município;Educação Pré-Escolar; Docentes 50+ anos por cem 34- anos;237.09423076923076
2019;Calheta [R.A.M.];Município;Básico - 1º Ciclo; Docentes 50+ anos por cem 34- anos;380.0
2019;Calheta [R.A.M.];Município;Básico - 2º Ciclo; Docentes 50+ anos por cem 34- anos;300.0
2019;Calheta [R.A.M.];Município;Básico - 3º Ciclo e secundário; Docentes 50+ anos por cem 34- anos;1400.0
